Time,Torque,Rotation
(s),(N-mm),(deg)
45.344,-2.4527,-2.1993
45.364,-2.4603,-2.204
45.384,-2.4618,-2.2088
45.404,-2.4854,-2.2136
45.424,-2.5058,-2.2185
45.444,-2.5191,-2.2233
45.464,-2.5225,-2.228
45.484,-2.5408,-2.2328
45.504,-2.5595,-2.2375
45.524,-2.5719,-2.2423
45.544,-2.5857,-2.2472
45.564,-2.5903,-2.252
45.584,-2.6184,-2.2569
45.604,-2.6333,-2.2619
45.624,-2.6484,-2.2669
45.644,-2.6657,-2.272
45.664,-2.6626,-2.277
45.684,-2.6829,-2.2821
45.704,-2.6953,-2.2873
45.724,-2.7123,-2.2924
45.744,-2.7315,-2.2976
45.764,-2.7378,-2.3029
45.784,-2.766,-2.3082
45.804,-2.7767,-2.3136
45.824,-2.7881,-2.3189
45.844,-2.7967,-2.3244
45.864,-2.828,-2.3299
45.884,-2.8543,-2.3355
45.904,-2.8603,-2.341
45.924,-2.8667,-2.3464
45.944,-2.8648,-2.3516
45.964,-2.8771,-2.3568
45.984,-2.9025,-2.3619
46.004,-2.924,-2.3671
46.024,-2.9411,-2.3723
46.044,-2.97,-2.3776
46.064,-2.9829,-2.3828
46.084,-2.9901,-2.3879
46.104,-3.0018,-2.3931
46.124,-3.0141,-2.3983
46.144,-3.034,-2.4034
46.164,-3.049,-2.4085
46.184,-3.053,-2.4136
46.204,-3.0698,-2.4187
46.224,-3.08,-2.4239
46.244,-3.0927,-2.4292
46.264,-3.1007,-2.4344
46.284,-3.1124,-2.4394
46.304,-3.1166,-2.4444
46.324,-3.1402,-2.4494
46.344,-3.1659,-2.4543
46.364,-3.1831,-2.4593
46.384,-3.1932,-2.4644
46.404,-3.2131,-2.4694
46.424,-3.2281,-2.4745
46.444,-3.2422,-2.4795
46.464,-3.2653,-2.4845
46.484,-3.2702,-2.4894
46.504,-3.2781,-2.4943
46.524,-3.2874,-2.4991
46.544,-3.2983,-2.5038
46.564,-3.3198,-2.5084
46.584,-3.3371,-2.513
46.604,-3.3372,-2.5176
46.624,-3.3431,-2.5223
46.644,-3.3601,-2.5271
46.664,-3.3686,-2.532
46.684,-3.3734,-2.5369
46.704,-3.4003,-2.5418
46.724,-3.4152,-2.5466
46.744,-3.4368,-2.5513
46.764,-3.4639,-2.5561
46.784,-3.4693,-2.5608
46.804,-3.4783,-2.5654
46.824,-3.5025,-2.57
46.844,-3.5225,-2.5746
46.864,-3.5279,-2.5793
46.884,-3.5323,-2.5839
46.904,-3.5555,-2.5885
46.924,-3.5712,-2.5932
46.944,-3.5763,-2.5979
46.964,-3.5696,-2.6026
46.984,-3.5799,-2.6073
47.004,-3.6005,-2.6121
47.024,-3.616,-2.6169
47.044,-3.6314,-2.6217
47.064,-3.6582,-2.6266
47.084,-3.6874,-2.6315
47.104,-3.6925,-2.6365
47.124,-3.7013,-2.6416
47.144,-3.7119,-2.6468
47.164,-3.7147,-2.6521
47.184,-3.7253,-2.6573
47.204,-3.7414,-2.6624
47.224,-3.7461,-2.6675
47.244,-3.7819,-2.6726
47.264,-3.8062,-2.6777
47.284,-3.8222,-2.6828
47.304,-3.8265,-2.688
47.324,-3.8352,-2.6932
47.344,-3.8631,-2.6984
47.364,-3.8832,-2.7035
47.384,-3.8762,-2.7087
47.404,-3.8783,-2.714
47.424,-3.8928,-2.7195
47.444,-3.9209,-2.725
47.464,-3.9391,-2.7304
47.484,-3.9591,-2.7356
47.504,-3.9594,-2.7407
47.524,-3.9719,-2.7458
47.544,-3.9817,-2.7509
47.564,-3.9984,-2.7561
47.584,-4.0363,-2.7613
47.604,-4.0467,-2.7666
47.624,-4.0458,-2.7719
47.644,-4.0611,-2.7772
47.664,-4.0876,-2.7824
47.684,-4.1046,-2.7876
47.704,-4.107,-2.7928
47.724,-4.1203,-2.798
47.744,-4.1337,-2.8033
47.764,-4.126,-2.8085
47.784,-4.1486,-2.8136
47.804,-4.1739,-2.8185
47.824,-4.1823,-2.8235
47.844,-4.186,-2.8284
47.864,-4.1976,-2.8334
47.884,-4.2181,-2.8383
47.904,-4.2429,-2.8431
47.924,-4.2533,-2.848
47.944,-4.2598,-2.853
47.964,-4.2803,-2.8581
47.984,-4.2871,-2.8631
48.004,-4.2912,-2.868
48.024,-4.3235,-2.8729
48.044,-4.3434,-2.8777
48.064,-4.35,-2.8825
48.084,-4.3542,-2.8873
48.104,-4.3639,-2.8921
48.124,-4.3804,-2.8968
48.144,-4.3951,-2.9016
48.164,-4.4234,-2.9065
48.184,-4.4243,-2.9115
48.204,-4.4366,-2.9164
48.224,-4.4552,-2.9213
48.244,-4.4617,-2.926
48.264,-4.4708,-2.9307
48.284,-4.4946,-2.9353
48.304,-4.5104,-2.9399
48.324,-4.5161,-2.9444
48.344,-4.5341,-2.9488
48.364,-4.538,-2.9532
48.384,-4.5386,-2.9577
48.404,-4.5614,-2.9623
48.424,-4.5717,-2.9672
48.444,-4.5906,-2.9721
48.464,-4.6012,-2.977
48.484,-4.6137,-2.9819
48.504,-4.6338,-2.9868
48.524,-4.6462,-2.9916
48.544,-4.6576,-2.9965
48.564,-4.6663,-3.0014
48.584,-4.6939,-3.0065
48.604,-4.6916,-3.0115
48.624,-4.6989,-3.0167
48.644,-4.7152,-3.022
48.664,-4.7276,-3.0272
48.684,-4.7474,-3.0324
48.704,-4.7693,-3.0376
48.724,-4.7832,-3.0428
48.744,-4.7906,-3.0482
48.764,-4.8142,-3.0535
48.784,-4.8327,-3.0588
48.804,-4.8325,-3.0641
48.824,-4.8463,-3.0694
48.844,-4.8596,-3.0749
48.864,-4.8761,-3.0803
48.884,-4.9073,-3.0857
48.904,-4.9314,-3.091
48.924,-4.934,-3.0963
48.944,-4.9367,-3.1015
48.964,-4.9419,-3.1068
48.984,-4.9553,-3.112
49.004,-4.9705,-3.117
49.024,-4.975,-3.1221
49.044,-4.9848,-3.1272
49.064,-5.0177,-3.1324
49.084,-5.0261,-3.1377
49.104,-5.0399,-3.1431
49.124,-5.0516,-3.1485
49.144,-5.0637,-3.1538
49.164,-5.0802,-3.159
49.184,-5.0926,-3.1641
49.204,-5.1174,-3.1692
49.224,-5.141,-3.1742
49.244,-5.1495,-3.1792
49.264,-5.1507,-3.1843
49.284,-5.1549,-3.1893
49.304,-5.1689,-3.1944
49.324,-5.1813,-3.1994
49.344,-5.2043,-3.2044
49.364,-5.2312,-3.2095
49.384,-5.2303,-3.2147
49.404,-5.2371,-3.2198
49.424,-5.2488,-3.2247
49.444,-5.2631,-3.2296
49.464,-5.2675,-3.2344
49.484,-5.2824,-3.2392
49.504,-5.3042,-3.244
49.524,-5.3123,-3.2488
49.544,-5.3291,-3.2536
49.564,-5.346,-3.2584
49.584,-5.3463,-3.2633
49.604,-5.358,-3.2682
49.624,-5.3734,-3.273
49.644,-5.3974,-3.2778
49.664,-5.4103,-3.2826
49.684,-5.416,-3.2875
49.704,-5.4357,-3.2922
49.724,-5.4484,-3.2969
49.744,-5.4454,-3.3014
49.764,-5.4561,-3.3059
49.784,-5.4684,-3.3105
49.804,-5.4915,-3.3151
49.824,-5.5097,-3.3198
49.844,-5.5227,-3.3246
49.864,-5.529,-3.3293
49.884,-5.5317,-3.3339
49.904,-5.5528,-3.3386
49.924,-5.5697,-3.3431
49.944,-5.5769,-3.3476
49.964,-5.5928,-3.3522
49.984,-5.5985,-3.3568
50.004,-5.6133,-3.3615
50.024,-5.6296,-3.3663
50.044,-5.6417,-3.3711
50.064,-5.6411,-3.376
50.084,-5.6433,-3.381
50.104,-5.6615,-3.3861
50.124,-5.6728,-3.3913
50.144,-5.7013,-3.3964
50.164,-5.7163,-3.4015
50.184,-5.7259,-3.4066
50.204,-5.7341,-3.4118
50.224,-5.7498,-3.4169
50.244,-5.7624,-3.4221
50.264,-5.7836,-3.4272
50.284,-5.8027,-3.4325
50.304,-5.8175,-3.4378
50.324,-5.831,-3.4434
50.344,-5.8426,-3.4489
50.364,-5.8458,-3.4543
50.384,-5.8538,-3.4596
50.404,-5.8605,-3.4649
50.424,-5.8721,-3.4701
50.444,-5.8815,-3.4754
50.464,-5.9029,-3.4809
50.484,-5.9214,-3.4863
50.504,-5.93,-3.4916
50.524,-5.9614,-3.4967
50.544,-5.9837,-3.5019
50.564,-5.9834,-3.5072
50.584,-5.9938,-3.5125
50.604,-6.0139,-3.5177
50.624,-6.0346,-3.523
50.644,-6.0446,-3.5282
50.664,-6.054,-3.5334
50.684,-6.0681,-3.5385
50.704,-6.0771,-3.5437
50.724,-6.0814,-3.5489
50.744,-6.0966,-3.5542
50.764,-6.1189,-3.5593
50.784,-6.1251,-3.5642
50.804,-6.1248,-3.5687
50.824,-6.1354,-3.5733
50.844,-6.1509,-3.5781
50.864,-6.1677,-3.583
50.884,-6.1906,-3.5882
50.904,-6.2062,-3.5936
50.924,-6.2186,-3.5989
50.944,-6.2298,-3.604
50.964,-6.2549,-3.6089
50.984,-6.2683,-3.6136
51.004,-6.2766,-3.6182
51.024,-6.2839,-3.6226
51.044,-6.2918,-3.627
51.064,-6.3088,-3.6315
51.084,-6.325,-3.6361
51.104,-6.3315,-3.6408
51.124,-6.3389,-3.6456
51.144,-6.3646,-3.6504
51.164,-6.3899,-3.6554
51.184,-6.3938,-3.6605
51.204,-6.3963,-3.6656
51.224,-6.4078,-3.6707
51.244,-6.4214,-3.6756
51.264,-6.4233,-3.6805
51.284,-6.4359,-3.6853
51.304,-6.446,-3.69
51.324,-6.4551,-3.6945
51.344,-6.4763,-3.699
51.364,-6.4909,-3.7036
51.384,-6.5041,-3.7084
51.404,-6.5008,-3.7132
51.424,-6.5153,-3.718
51.444,-6.5504,-3.7227
51.464,-6.5541,-3.7274
51.484,-6.5547,-3.7321
51.504,-6.568,-3.7368
51.524,-6.5797,-3.7417
51.544,-6.5948,-3.7466
51.564,-6.6125,-3.7516
51.584,-6.6186,-3.7567
51.604,-6.6316,-3.7617
51.624,-6.6498,-3.7667
51.644,-6.6629,-3.7717
51.664,-6.6616,-3.7768
51.684,-6.6788,-3.7819
51.704,-6.7022,-3.7871
51.724,-6.7044,-3.7925
51.744,-6.7254,-3.7979
51.764,-6.7377,-3.8033
51.784,-6.7482,-3.8087
51.804,-6.7572,-3.814
51.824,-6.7789,-3.8194
51.844,-6.7962,-3.8249
51.864,-6.7936,-3.8303
51.884,-6.801,-3.8357
51.904,-6.8193,-3.8409
51.924,-6.8393,-3.846
51.944,-6.863,-3.8511
51.964,-6.8846,-3.856
51.984,-6.8959,-3.8611
52.004,-6.9036,-3.8664
52.024,-6.9134,-3.8717
52.044,-6.9221,-3.8771
52.064,-6.9374,-3.8824
52.084,-6.9519,-3.8877
52.104,-6.9547,-3.893
52.124,-6.9705,-3.8982
52.144,-6.9893,-3.9033
52.164,-7.0024,-3.9083
52.184,-7.0133,-3.9133
52.204,-7.0227,-3.9183
52.224,-7.024,-3.9233
52.244,-7.0335,-3.9283
52.264,-7.0458,-3.9334
52.284,-7.0636,-3.9386
52.304,-7.0967,-3.9438
52.324,-7.108,-3.949
52.344,-7.1235,-3.9541
52.364,-7.1446,-3.9593
52.384,-7.1472,-3.9643
52.404,-7.1528,-3.9692
52.424,-7.1777,-3.974
52.444,-7.1942,-3.9789
52.464,-7.1932,-3.9839
52.484,-7.2182,-3.9888
52.504,-7.2372,-3.9937
52.524,-7.242,-3.9986
52.544,-7.2462,-4.0035
52.564,-7.2587,-4.0082
52.584,-7.273,-4.013
52.604,-7.2759,-4.0179
52.624,-7.2871,-4.0227
52.644,-7.2997,-4.0274
52.664,-7.307,-4.0322
52.684,-7.3435,-4.0368
52.704,-7.3546,-4.0416
52.724,-7.3595,-4.0463
52.744,-7.374,-4.0511
52.764,-7.3833,-4.0559
52.784,-7.391,-4.0607
52.804,-7.3843,-4.0653
52.824,-7.4007,-4.0699
52.844,-7.4133,-4.0745
52.864,-7.4256,-4.079
52.884,-7.4269,-4.0836
52.904,-7.4379,-4.0882
52.924,-7.4546,-4.0928
52.944,-7.4593,-4.0975
52.964,-7.4802,-4.1022
52.984,-7.4985,-4.107
53.004,-7.5076,-4.1117
53.024,-7.5059,-4.1164
53.044,-7.5316,-4.1212
53.064,-7.5425,-4.1261
53.084,-7.5421,-4.131
53.104,-7.5502,-4.136
53.124,-7.5682,-4.1411
53.144,-7.5781,-4.1461
53.164,-7.5973,-4.1512
53.184,-7.609,-4.1564
53.204,-7.6273,-4.1615
53.224,-7.651,-4.1667
53.244,-7.6564,-4.1717
53.264,-7.6704,-4.1768
53.284,-7.6848,-4.182
53.304,-7.6952,-4.1872
53.324,-7.7033,-4.1926
53.344,-7.7092,-4.198
53.364,-7.7231,-4.2034
53.384,-7.7384,-4.2088
53.404,-7.7635,-4.2143
53.424,-7.7758,-4.2198
53.444,-7.7954,-4.2251
53.464,-7.8109,-4.2302
53.484,-7.8277,-4.2353
53.504,-7.838,-4.2405
53.524,-7.8295,-4.2457
53.544,-7.8428,-4.251
53.564,-7.872,-4.2563
53.584,-7.9011,-4.2616
53.604,-7.894,-4.2669
53.624,-7.9057,-4.2721
53.644,-7.9158,-4.2772
53.664,-7.9288,-4.2823
53.684,-7.9455,-4.2873
53.704,-7.9543,-4.2924
53.724,-7.9737,-4.2975
53.744,-7.9843,-4.3027
53.764,-7.997,-4.3078
53.784,-8.0041,-4.3129
53.804,-8.0151,-4.3182
53.824,-8.0268,-4.3236
53.844,-8.0501,-4.329
53.864,-8.0501,-4.3344
53.884,-8.0821,-4.3397
53.904,-8.1085,-4.3447
53.924,-8.1129,-4.3495
53.944,-8.1092,-4.354
53.964,-8.1124,-4.3584
53.984,-8.1224,-4.3628
54.004,-8.1448,-4.3673
54.024,-8.1536,-4.372
54.044,-8.1677,-4.3769
54.064,-8.1937,-4.382
54.084,-8.1873,-4.3871
54.104,-8.1984,-4.3922
54.124,-8.219,-4.3972
54.144,-8.2284,-4.4021
54.164,-8.2408,-4.407
54.184,-8.2519,-4.4117
54.204,-8.2635,-4.4164
54.224,-8.2616,-4.421
54.244,-8.2748,-4.4255
54.264,-8.2853,-4.4301
54.284,-8.3041,-4.4348
54.304,-8.3186,-4.4395
54.324,-8.3322,-4.4443
54.344,-8.3356,-4.4491
54.364,-8.3281,-4.4538
54.384,-8.3425,-4.4585
54.404,-8.3661,-4.4631
54.424,-8.3786,-4.4677
54.444,-8.4035,-4.4724
54.464,-8.4144,-4.477
54.484,-8.4216,-4.4817
54.504,-8.433,-4.4864
54.524,-8.427,-4.4913
54.544,-8.4447,-4.4962
54.564,-8.4663,-4.5012
54.584,-8.4824,-4.5063
54.604,-8.4946,-4.5113
54.624,-8.4958,-4.5164
54.644,-8.4995,-4.5215
54.664,-8.5171,-4.5266
54.684,-8.5369,-4.5317
54.704,-8.5547,-4.5369
54.724,-8.5765,-4.5421
54.744,-8.5829,-4.5473
54.764,-8.5996,-4.5525
54.784,-8.6028,-4.5577
54.804,-8.6072,-4.563
54.824,-8.6155,-4.5684
54.844,-8.6456,-4.574
54.864,-8.6727,-4.5795
54.884,-8.6756,-4.5852
54.904,-8.6856,-4.5907
54.924,-8.6926,-4.5961
54.944,-8.7058,-4.6015
54.964,-8.7167,-4.6068
54.984,-8.7193,-4.6121
55.004,-8.7402,-4.6173
55.024,-8.7651,-4.6226
55.044,-8.7943,-4.6279
55.064,-8.8015,-4.633
55.084,-8.8082,-4.6381
55.104,-8.8132,-4.6431
55.124,-8.8194,-4.6482
55.144,-8.8406,-4.6534
55.164,-8.848,-4.6587
55.184,-8.8525,-4.6642
55.204,-8.8676,-4.6696
55.224,-8.8761,-4.675
55.244,-8.8826,-4.6803
55.264,-8.9114,-4.6854
55.284,-8.94,-4.6903
55.304,-8.9405,-4.695
55.324,-8.9416,-4.6996
55.344,-8.9557,-4.7044
55.364,-8.9696,-4.7093
55.384,-8.9841,-4.7144
55.404,-8.9856,-4.7196
55.424,-8.9987,-4.7247
55.444,-9.0106,-4.7297
55.464,-9.0338,-4.7344
55.484,-9.0501,-4.7391
55.504,-9.0534,-4.7437
55.524,-9.0623,-4.7485
55.544,-9.0721,-4.7533
55.564,-9.0733,-4.7582
55.584,-9.0875,-4.7631
55.604,-9.1022,-4.7679
55.624,-9.1139,-4.7728
55.644,-9.119,-4.7777
55.664,-9.1284,-4.7825
55.684,-9.1393,-4.7873
55.704,-9.1627,-4.792
55.724,-9.176,-4.7967
55.744,-9.1903,-4.8013
55.764,-9.2075,-4.8058
55.784,-9.2166,-4.8104
55.804,-9.2174,-4.8151
55.824,-9.2354,-4.8197
55.844,-9.2463,-4.8243
55.864,-9.2361,-4.8289
55.884,-9.2542,-4.8336
55.904,-9.2836,-4.8383
55.924,-9.2895,-4.8431
55.944,-9.2933,-4.8479
55.964,-9.3164,-4.8527
55.984,-9.3188,-4.8574
56.004,-9.3376,-4.8622
56.024,-9.3401,-4.867
56.044,-9.3492,-4.8718
56.064,-9.3496,-4.8765
56.084,-9.3673,-4.8814
56.104,-9.3941,-4.8863
56.124,-9.4146,-4.8914
56.144,-9.4177,-4.8965
56.164,-9.4179,-4.9017
56.184,-9.4248,-4.9068
56.204,-9.4451,-4.9119
56.224,-9.4557,-4.917
56.244,-9.4695,-4.9221
56.264,-9.4903,-4.9273
56.284,-9.4957,-4.9325
56.304,-9.5054,-4.9377
56.324,-9.5231,-4.9429
56.344,-9.5314,-4.9482
56.364,-9.5314,-4.9534
56.384,-9.5618,-4.9586
56.404,-9.5728,-4.9637
56.424,-9.5882,-4.9688
56.444,-9.5989,-4.9739
56.464,-9.6062,-4.979
56.484,-9.6216,-4.9841
56.504,-9.6182,-4.9895
56.524,-9.6466,-4.9948
56.544,-9.6701,-5.0002
56.564,-9.6614,-5.0055
56.584,-9.6708,-5.0108
56.604,-9.6783,-5.0161
56.624,-9.6891,-5.0213
56.644,-9.7072,-5.0265
56.664,-9.7164,-5.0316
56.684,-9.7427,-5.0368
56.704,-9.7632,-5.0421
56.724,-9.7672,-5.0474
56.744,-9.7783,-5.0527
56.764,-9.78,-5.0578
56.784,-9.7795,-5.0629
56.804,-9.7822,-5.0679
56.824,-9.7999,-5.0728
56.844,-9.8246,-5.0777
56.864,-9.8461,-5.0826
56.884,-9.8628,-5.0876
56.904,-9.8547,-5.0926
56.924,-9.8735,-5.0977
56.944,-9.8947,-5.1027
56.964,-9.9035,-5.1077
56.984,-9.9,-5.1126
57.004,-9.912,-5.1175
57.024,-9.9446,-5.1225
57.044,-9.9746,-5.1273
57.064,-9.9714,-5.1321
57.084,-9.9635,-5.1367
57.104,-9.9677,-5.1414
57.124,-9.9951,-5.1461
57.144,-10.0056,-5.1508
57.164,-10.0199,-5.1557
57.184,-10.0292,-5.1606
57.204,-10.0302,-5.1655
57.224,-10.0522,-5.1702
57.244,-10.0664,-5.1749
57.264,-10.0738,-5.1796
57.284,-10.0857,-5.1843
57.304,-10.0912,-5.1891
57.324,-10.111,-5.1939
57.344,-10.1164,-5.1987
57.364,-10.1286,-5.2035
57.384,-10.1366,-5.2082
57.404,-10.1428,-5.2128
57.424,-10.153,-5.2175
57.444,-10.1603,-5.2222
57.464,-10.1874,-5.2269
57.484,-10.1947,-5.2317
57.504,-10.1996,-5.2365
57.524,-10.2129,-5.2414
57.544,-10.228,-5.2465
57.564,-10.2378,-5.2516
57.584,-10.2535,-5.2567
57.604,-10.258,-5.2618
57.624,-10.2581,-5.2668
57.644,-10.2742,-5.2718
57.664,-10.2914,-5.2766
57.684,-10.3136,-5.2812
57.704,-10.3208,-5.286
57.724,-10.331,-5.291
57.744,-10.3494,-5.2963
57.764,-10.3487,-5.3018
57.784,-10.3487,-5.3073
57.804,-10.3636,-5.3128
57.824,-10.3715,-5.3181
57.844,-10.3953,-5.3235
57.864,-10.4151,-5.329
57.884,-10.4364,-5.3344
57.904,-10.449,-5.3398
57.924,-10.4626,-5.3452
57.944,-10.4709,-5.3505
57.964,-10.477,-5.3558
57.984,-10.478,-5.3611
58.004,-10.4882,-5.3664
58.024,-10.4977,-5.3718
58.044,-10.5118,-5.3771
58.064,-10.5436,-5.3824
58.084,-10.5482,-5.3876
58.104,-10.5619,-5.3927
58.124,-10.5688,-5.3977
58.144,-10.5857,-5.4028
58.164,-10.5998,-5.4081
58.184,-10.6138,-5.4135
58.204,-10.6156,-5.4189
58.224,-10.6288,-5.4241
58.244,-10.6504,-5.4292
58.264,-10.6692,-5.4342
58.284,-10.6766,-5.4392
58.304,-10.6743,-5.4441
58.324,-10.6879,-5.4491
58.344,-10.6991,-5.4542
58.364,-10.7145,-5.4593
58.384,-10.7226,-5.4643
58.404,-10.7308,-5.4692
58.424,-10.7455,-5.4739
58.444,-10.7565,-5.4787
58.464,-10.7655,-5.4834
58.484,-10.7751,-5.4882
58.504,-10.7836,-5.493
58.524,-10.7947,-5.498
58.544,-10.8162,-5.5031
58.564,-10.8277,-5.5082
58.584,-10.8222,-5.5132
58.604,-10.8269,-5.518
58.624,-10.848,-5.5229
58.644,-10.8792,-5.5277
58.664,-10.8879,-5.5324
58.684,-10.8922,-5.5371
58.704,-10.8995,-5.5419
58.724,-10.9044,-5.5468
58.744,-10.922,-5.5514
58.764,-10.9336,-5.556
58.784,-10.9445,-5.5606
58.804,-10.9443,-5.5653
58.824,-10.9443,-5.57
58.844,-10.9608,-5.5748
58.864,-10.977,-5.5796
58.884,-10.9852,-5.5843
58.904,-10.9907,-5.589
58.924,-11.0143,-5.5935
58.944,-11.0214,-5.598
58.964,-11.0448,-5.6027
58.984,-11.0624,-5.6075
59.004,-11.0763,-5.6123
59.024,-11.0812,-5.6171
59.044,-11.0887,-5.622
59.064,-11.0973,-5.6269
59.084,-11.102,-5.6318
59.104,-11.11,-5.6368
59.124,-11.118,-5.6417
59.144,-11.1346,-5.6466
59.164,-11.1414,-5.6514
59.184,-11.1596,-5.6561
59.204,-11.1702,-5.6609
59.224,-11.1797,-5.6657
59.244,-11.2015,-5.6706
59.264,-11.2162,-5.6757
59.284,-11.2154,-5.6811
59.304,-11.2188,-5.6866
59.324,-11.2297,-5.6922
59.344,-11.2401,-5.6978
59.364,-11.2616,-5.7032
59.384,-11.2883,-5.7085
59.404,-11.2975,-5.7137
59.424,-11.3058,-5.719
59.444,-11.3066,-5.7245
59.464,-11.3122,-5.7301
59.484,-11.3293,-5.7357
59.504,-11.3531,-5.7412
59.524,-11.3636,-5.7465
59.544,-11.3649,-5.7517
59.564,-11.3942,-5.7569
59.584,-11.3945,-5.762
59.604,-11.4091,-5.7671
59.624,-11.4045,-5.772
59.644,-11.429,-5.7769
59.664,-11.4594,-5.7818
59.684,-11.4653,-5.7869
59.704,-11.4687,-5.7921
59.724,-11.4838,-5.7975
59.744,-11.4942,-5.8029
59.764,-11.4954,-5.8083
59.784,-11.5051,-5.8134
59.804,-11.5256,-5.8183
59.824,-11.5389,-5.8232
59.844,-11.5412,-5.828
59.864,-11.5539,-5.8329
59.884,-11.5722,-5.8378
59.904,-11.5701,-5.8428
59.924,-11.6016,-5.8478
59.944,-11.6214,-5.8529
59.964,-11.63,-5.8579
59.984,-11.6371,-5.8628
60.004,-11.6323,-5.8677
60.024,-11.6529,-5.8726
60.044,-11.6673,-5.8775
60.064,-11.6854,-5.8823
60.084,-11.7034,-5.887
60.104,-11.7017,-5.8917
60.124,-11.6963,-5.8964
60.144,-11.6982,-5.9013
60.164,-11.7235,-5.9061
60.184,-11.7453,-5.911
60.204,-11.7537,-5.9158
60.224,-11.7496,-5.9205
60.244,-11.7631,-5.9251
60.264,-11.7838,-5.9296
60.284,-11.7873,-5.9341
60.304,-11.7899,-5.9387
60.324,-11.8086,-5.9434
60.344,-11.8327,-5.9481
60.364,-11.8391,-5.9529
60.384,-11.8488,-5.9577
60.404,-11.8522,-5.9625
60.424,-11.8628,-5.9673
60.444,-11.872,-5.9721
60.464,-11.8917,-5.9768
60.484,-11.9129,-5.9814
60.504,-11.9153,-5.986
60.524,-11.9146,-5.9907
60.544,-11.9197,-5.9954
60.564,-11.9381,-6.0003
60.584,-11.9579,-6.0053
60.604,-11.9636,-6.0104
60.624,-11.9791,-6.0157
60.644,-11.9749,-6.0209
60.664,-11.9695,-6.0261
60.684,-11.9984,-6.0313
60.704,-12.0162,-6.0365
60.724,-12.0292,-6.0417
60.744,-12.0444,-6.0469
60.764,-12.0645,-6.0521
60.784,-12.081,-6.0573
60.804,-12.0879,-6.0626
60.824,-12.1029,-6.0678
60.844,-12.1107,-6.0732
60.864,-12.1202,-6.0786
60.884,-12.139,-6.0841
60.904,-12.1584,-6.0896
60.924,-12.1748,-6.0951
60.944,-12.1689,-6.1005
60.964,-12.1919,-6.1058
60.984,-12.1948,-6.111
61.004,-12.2106,-6.1163
61.024,-12.2088,-6.1215
61.044,-12.2207,-6.1265
61.064,-12.228,-6.1314
61.084,-12.2441,-6.1363
61.104,-12.24,-6.1413
61.124,-12.2656,-6.1465
61.144,-12.2854,-6.1518
61.164,-12.2868,-6.1572
61.184,-12.2931,-6.1625
61.204,-12.3172,-6.1677
61.224,-12.3282,-6.1729
61.244,-12.3355,-6.178
61.264,-12.352,-6.1831
61.284,-12.3598,-6.1882
61.304,-12.3759,-6.1933
61.324,-12.3828,-6.1984
61.344,-12.3881,-6.2033
61.364,-12.405,-6.2082
61.384,-12.4266,-6.2132
61.404,-12.4333,-6.2181
61.424,-12.4198,-6.2231
61.444,-12.4333,-6.228
61.464,-12.4494,-6.233
61.484,-12.473,-6.238
61.504,-12.4753,-6.2429
61.524,-12.4989,-6.2477
61.544,-12.5003,-6.2524
61.564,-12.5065,-6.2572
61.584,-12.5331,-6.2621
61.604,-12.5462,-6.267
61.624,-12.5426,-6.2718
61.644,-12.5496,-6.2765
61.664,-12.5593,-6.2812
61.684,-12.5862,-6.286
61.704,-12.6041,-6.2908
61.724,-12.6144,-6.2955
61.744,-12.61,-6.3002
61.764,-12.6199,-6.3049
61.784,-12.6344,-6.3096
61.804,-12.6448,-6.3143
61.824,-12.644,-6.319
61.844,-12.6707,-6.3238
61.864,-12.6784,-6.3285
61.884,-12.6915,-6.3332
61.904,-12.7114,-6.3378
61.924,-12.7029,-6.3424
61.944,-12.706,-6.3469
61.964,-12.7293,-6.3515
61.984,-12.7243,-6.3561
62.004,-12.7421,-6.3608
62.024,-12.7459,-6.3655
62.044,-12.7553,-6.3703
62.064,-12.7636,-6.3752
62.084,-12.7905,-6.3803
62.104,-12.7969,-6.3854
62.124,-12.7965,-6.3905
62.144,-12.8043,-6.3957
62.164,-12.8198,-6.401
62.184,-12.8366,-6.4062
62.204,-12.8445,-6.4113
62.224,-12.8603,-6.4164
62.244,-12.8756,-6.4214
62.264,-12.8807,-6.4265
62.284,-12.8927,-6.4317
62.304,-12.9083,-6.437
62.324,-12.9124,-6.4424
62.344,-12.9258,-6.4477
62.364,-12.9374,-6.4531
62.384,-12.9499,-6.4585
62.404,-12.9709,-6.4639
62.424,-12.9966,-6.4693
62.444,-13.012,-6.4746
62.464,-13.0141,-6.4799
62.484,-13.022,-6.4852
62.504,-13.0292,-6.4904
62.524,-13.0341,-6.4956
62.544,-13.0442,-6.5007
62.564,-13.0676,-6.5059
62.584,-13.0713,-6.5112
62.604,-13.0936,-6.5165
62.624,-13.1235,-6.5217
62.644,-13.1322,-6.5269
62.664,-13.1324,-6.5321
62.684,-13.1249,-6.5373
62.704,-13.126,-6.5424
62.724,-13.1485,-6.5476
62.744,-13.1722,-6.5528
62.764,-13.1966,-6.5579
62.784,-13.2059,-6.563
62.804,-13.2199,-6.568
62.824,-13.2292,-6.573
62.844,-13.2281,-6.5779
62.864,-13.2406,-6.5828
62.884,-13.2626,-6.5877
62.904,-13.2568,-6.5927
62.924,-13.2508,-6.5977
62.944,-13.2822,-6.6026
62.964,-13.2882,-6.6075
62.984,-13.2986,-6.6123
63.004,-13.3067,-6.6171
