Time,Force,Rotation,Torque
(s),(mN),(deg),(N-mm)
88.765,638.1931,30.2948,27.7859
88.815,637.5358,30.1948,27.8874
88.865,642.2259,30.0947,28.065
88.915,654.8666,29.9948,28.2539
88.965,657.1737,29.8948,28.405
89.015,669.2371,29.7947,28.6752
89.065,677.2336,29.6948,28.7133
89.115,680.5485,29.5941,28.9572
89.165,681.2999,29.4946,29.1439
89.215,687.1365,29.3949,29.2869
89.265,694.57,29.2945,29.3737
89.315,703.1323,29.1947,29.6273
89.365,710.7939,29.0948,29.7519
89.415,721.2373,28.9948,29.8918
89.465,729.7931,28.8948,30.1057
89.515,733.7176,28.7948,30.2925
89.565,735.2329,28.6947,30.4304
89.615,740.9498,28.5947,30.5616
89.665,746.0558,28.495,30.832
89.715,752.8479,28.3949,30.873
89.765,764.3229,28.2947,31.1079
89.815,772.6051,28.1948,31.3254
89.865,774.3269,28.0947,31.5711
89.915,778.698,27.9947,31.5191
89.965,781.293,27.8948,31.7333
90.015,791.2723,27.7941,31.9673
90.065,795.0935,27.6947,32.1537
90.115,805.3231,27.595,32.2758
90.165,816.9511,27.4946,32.4246
90.215,820.5284,27.3948,32.7352
90.265,819.6808,27.2949,32.8778
90.315,823.7109,27.195,32.9939
90.365,832.2803,27.095,33.142
90.415,837.8794,26.9949,33.3592
90.465,834.7415,26.8948,33.498
90.515,852.0257,26.7948,33.5976
90.565,862.9848,26.6952,33.8393
90.615,868.3372,26.5948,34.0624
90.665,868.9221,26.4948,34.2274
90.715,877.6044,26.3947,34.4141
90.765,884.3083,26.295,34.5214
90.815,892.6292,26.1947,34.7857
90.865,898.8741,26.0949,34.9924
90.915,913.4707,25.9943,35.1298
90.965,919.5231,25.8947,35.2641
91.015,922.9159,25.7948,35.4638
91.065,931.2999,25.695,35.5877
91.115,936.4607,25.5949,35.7789
91.165,944.5328,25.4948,35.922
91.215,952.3156,25.3948,36.1196
91.265,958.7599,25.2949,36.3288
91.315,973.4302,25.1951,36.4497
91.365,976.8345,25.0948,36.5632
91.415,987.0186,24.9949,36.744
91.465,992.7496,24.8954,36.9553
91.515,1001.1201,24.7948,36.9946
91.565,1009.9201,24.695,37.239
91.615,1017.502,24.5951,37.449
91.665,1028.2882,24.495,37.5693
91.715,1041.9935,24.395,37.8354
91.765,1051.1765,24.2951,37.9269
91.815,1051.7727,24.1947,38.1084
91.865,1054.6186,24.0949,38.3856
91.915,1065.0107,23.9951,38.5196
91.965,1075.515,23.8951,38.6975
91.995,1085.8381,23.8351,38.6532
91.996,1086.5036,23.8331,38.6541
109.353,-42.1978,43.245,5.482
109.403,-44.7438,43.2449,5.5212
109.453,-42.6611,43.1837,5.6494
109.503,-35.4029,43.0797,5.6935
109.553,-30.2377,42.9798,5.965
109.603,-17.6135,42.8803,6.239
109.653,-14.2054,42.7801,6.3321
109.703,-13.3056,42.6801,6.5702
109.753,-11.954,42.5799,6.6966
109.803,-10.6531,42.48,7.0304
109.853,-3.5139,42.38,7.1835
109.903,2.0166,42.2798,7.2984
109.953,9.6446,42.1795,7.3883
110.003,15.7953,42.08,7.6267
110.053,24.0941,41.9801,7.8657
110.103,24.1431,41.8798,7.9884
110.153,33.3841,41.7801,8.2103
110.203,36.6572,41.6798,8.4631
110.253,45.2629,41.5802,8.6783
110.303,55.7618,41.48,8.7662
110.353,65.3162,41.3797,8.9773
110.403,79.7537,41.2798,9.1317
110.453,81.7602,41.1798,9.3198
110.503,80.6131,41.0802,9.41
110.553,89.9338,40.9801,9.6681
110.603,100.654,40.8802,9.7405
110.653,113.2659,40.7797,9.9343
110.703,121.3833,40.6804,10.1358
110.753,127.7078,40.5799,10.3138
110.803,138.4449,40.48,10.4814
110.853,139.2102,40.3796,10.7156
110.903,148.2223,40.2799,10.8121
110.953,147.354,40.18,10.9593
111.003,164.6965,40.0802,11.1705
111.053,166.1771,39.9802,11.2582
111.103,175.9426,39.8802,11.5439
111.153,181.3442,39.7806,11.5712
111.203,185.7964,39.6803,11.9369
111.253,188.7724,39.5803,11.9996
111.303,190.5783,39.4803,12.2157
111.353,189.7617,39.3803,12.3215
111.403,200.5544,39.2806,12.4802
111.453,204.0981,39.1804,12.6947
111.503,214.416,39.0805,12.844
111.553,221.8733,38.9801,13.006
111.603,215.9604,38.8803,13.1087
111.653,221.2187,38.7805,13.3877
111.703,227.0856,38.6801,13.5357
111.753,232.6383,38.5804,13.7447
111.803,240.3561,38.4805,13.9195
111.853,251.4103,38.3804,14.201
111.903,255.8837,38.2804,14.2055
111.953,252.7004,38.1804,14.3865
112.003,260.8367,38.0803,14.5032
112.053,265.9059,37.9806,14.7074
112.103,272.8672,37.8805,14.9246
112.153,278.3557,37.7807,15.1026
112.203,286.7312,37.6806,15.2698
112.253,295.0991,37.5805,15.5911
112.303,300.2266,37.481,15.6042
112.353,303.12,37.3805,15.7868
112.403,308.7977,37.2805,15.8379
112.453,315.787,37.1807,16.163
112.503,317.0265,37.0806,16.3019
112.553,326.9401,36.9806,16.5162
112.603,343.9703,36.8807,16.547
112.653,342.9186,36.7802,16.7968
112.703,342.9507,36.6805,17.0244
112.753,347.1864,36.5805,17.1034
112.803,351.1678,36.4804,17.2828
112.853,362.0822,36.3805,17.4566
112.903,366.2061,36.2806,17.6462
112.953,372.9414,36.1807,17.7311
113.003,378.9454,36.0806,18.1451
113.053,377.6583,35.9807,18.1645
113.103,379.076,35.8806,18.4231
113.153,384.3857,35.7806,18.5072
113.203,389.8107,35.6811,18.6487
113.253,397.052,35.5807,18.7575
113.303,401.9708,35.4804,19.0277
113.353,409.7178,35.3806,19.1456
113.403,408.2241,35.2807,19.3109
113.453,405.8486,35.1806,19.4888
113.503,407.5203,35.0807,19.6649
113.553,413.7398,34.9801,19.7288
113.603,416.1571,34.8805,20.1369
113.653,422.5203,34.7809,20.2602
113.703,426.5578,34.6805,20.3713
113.753,427.5598,34.5808,20.6164
113.803,433.7548,34.4807,20.6223
113.853,426.0361,34.3808,20.8352
113.903,435.9524,34.2808,20.9232
113.953,436.442,34.1808,21.1592
114.003,440.7009,34.0808,21.3744
114.053,447.3348,33.9806,21.5079
114.103,446.2853,33.8809,21.6461
114.153,445.5037,33.7809,21.803
114.203,445.9785,33.6808,21.9837
114.253,440.8078,33.5805,22.1511
114.303,447.9008,33.4809,22.3739
114.353,452.1936,33.3808,22.4903
114.403,456.3781,33.2806,22.7382
114.453,453.1559,33.1803,22.7169
114.503,460.4868,33.0809,22.9189
114.553,461.6122,32.9806,23.172
114.603,460.1254,32.8809,23.2944
114.653,465.8515,32.7808,23.4215
114.703,473.1248,32.6806,23.5657
114.753,478.3868,32.5809,23.8022
114.803,488.5394,32.4809,24.0415
114.853,489.9941,32.3807,24.105
114.903,495.5178,32.2805,24.3023
114.953,498.1382,32.1809,24.4617
115.003,504.4719,32.0815,24.6563
115.053,508.2037,31.9807,24.8254
115.103,518.3647,31.8808,25.0281
115.153,524.9628,31.7808,25.2205
115.203,526.2901,31.6809,25.343
115.253,538.1427,31.5809,25.5548
115.303,536.4938,31.4805,25.7348
115.353,545.0693,31.3807,25.8461
115.403,550.3169,31.2808,26.0772
115.453,560.3072,31.1811,26.1809
115.503,570.8963,31.0808,26.3732
115.553,572.9877,30.9809,26.4385
115.603,579.1535,30.881,26.6702
115.653,584.3324,30.781,26.878
115.703,589.9545,30.681,27.0974
115.753,597.5093,30.5811,27.2873
115.803,605.574,30.4808,27.3789
115.853,613.7326,30.3809,27.4796
115.903,624.1239,30.2811,27.6886
115.953,622.3654,30.181,27.9129
116.003,619.9145,30.0809,27.9404
116.053,623.9251,29.981,28.1829
116.103,626.3173,29.8808,28.264
116.153,636.1563,29.781,28.5385
116.203,645.8234,29.681,28.7026
116.253,655.2925,29.5805,28.8448
116.303,657.4804,29.4809,28.9718
116.353,664.8289,29.3809,29.1703
116.403,664.5617,29.2807,29.3351
116.453,669.9999,29.181,29.6434
116.503,677.315,29.0809,29.6879
116.553,683.2802,28.981,29.8494
116.603,694.7572,28.8809,30.0737
116.653,701.7921,28.781,30.231
116.703,706.4416,28.6809,30.397
116.753,712.1011,28.5809,30.569
116.803,714.7684,28.4815,30.798
116.853,718.9564,28.381,30.8587
116.903,725.235,28.2809,31.2
116.953,735.052,28.1811,31.2331
117.003,751.1876,28.0808,31.5284
117.053,754.3616,27.981,31.6987
117.103,754.6881,27.881,31.7524
117.153,764.1904,27.7803,31.9459
117.203,769.8723,27.6809,32.0757
117.253,771.287,27.5809,32.2824
117.303,782.0438,27.4809,32.4084
117.353,787.8284,27.381,32.5253
117.403,791.6619,27.281,32.7702
117.453,800.7842,27.181,32.9141
117.503,804.4359,27.0811,33.1074
117.553,813.9228,26.9809,33.2812
117.603,817.0761,26.8809,33.5459
117.653,821.8216,26.7809,33.67
117.703,830.3411,26.6812,33.7535
117.753,838.4811,26.5811,34.0357
117.803,848.1254,26.481,34.1719
117.853,855.3031,26.3808,34.3885
117.903,858.3991,26.281,34.5154
117.953,855.3987,26.181,34.6536
118.003,864.2781,26.081,34.854
118.053,874.7789,25.9805,35.1137
118.103,893.0759,25.8808,35.1607
118.153,902.2847,25.7809,35.3056
118.203,906.3095,25.6811,35.5272
118.253,917.9826,25.5809,35.7462
118.303,915.5872,25.4809,35.8242
118.353,927.3391,25.3811,36.0954
118.403,935.0798,25.281,36.3144
118.453,952.5424,25.181,36.3426
118.503,962.9223,25.0808,36.5321
118.553,971.9861,24.9809,36.7251
118.603,974.5412,24.8814,36.9265
118.653,985.7386,24.781,37.0344
118.703,992.4073,24.6811,37.2371
118.753,1004.323,24.5811,37.3051
118.803,1015.7107,24.481,37.6044
118.853,1025.2869,24.381,37.6569
118.903,1037.5999,24.2809,37.9478
118.953,1043.8117,24.1809,37.9788
119.003,1052.4591,24.081,38.283
119.053,1055.6359,23.9812,38.4053
119.103,1070.68,23.8809,38.5693
119.153,1082.3225,23.781,38.7934
119.203,1091.5098,23.681,38.9605
119.253,1104.6305,23.5811,39.0123
119.303,1112.2338,23.4811,39.3036
119.325,1112.6904,23.4371,39.3395
119.326,1113.0086,23.4351,39.3427
136.683,-36.9461,42.8301,6.1109
136.733,-32.5165,42.8301,6.0899
136.783,-35.122,42.768,6.2444
136.833,-23.6614,42.6645,6.4834
136.883,-22.406,42.5644,6.7118
136.933,-22.7625,42.4645,6.7909
136.983,-17.4104,42.3645,6.9594
137.033,-13.6215,42.2645,7.2187
137.083,-1.7259,42.1641,7.3732
137.133,2.6732,42.0645,7.4769
137.183,11.8179,41.9645,7.7472
137.233,17.4871,41.8647,7.9416
137.283,17.6472,41.7645,8.1099
137.333,20.9279,41.6646,8.1829
137.383,28.3156,41.5648,8.3764
137.433,38.8369,41.4646,8.7564
137.483,40.7667,41.3644,8.806
137.533,55.9759,41.2643,9.0186
137.583,65.4644,41.1646,9.251
137.633,69.0298,41.0646,9.3556
137.683,73.9469,40.9648,9.7434
137.733,85.5259,40.8645,9.6674
137.783,88.6833,40.7647,9.8688
137.833,96.4573,40.6649,10.1629
137.883,109.3379,40.5647,10.3058
137.933,118.3186,40.4647,10.4774
137.983,120.1987,40.3642,10.6509
138.033,126.9119,40.2646,10.79
138.083,134.5682,40.1649,10.9745
138.133,142.3254,40.065,11.1604
138.183,152.2736,39.9648,11.3524
138.233,162.2572,39.8651,11.4562
138.283,164.2181,39.7649,11.7311
138.333,174.9344,39.6649,11.7908
138.383,175.5772,39.5649,11.9241
138.433,174.7099,39.4648,12.1957
138.483,174.8132,39.3649,12.3007
138.533,180.3128,39.2651,12.51
138.583,184.6429,39.1649,12.5898
138.633,192.7767,39.065,12.7828
138.683,195.4131,38.9651,13.0059
138.733,203.2048,38.865,13.1019
138.783,205.3402,38.765,13.2877
138.833,206.735,38.6645,13.5116
138.883,210.999,38.5649,13.7355
138.933,215.6353,38.4649,13.8833
138.983,229.297,38.3648,14.0203
139.033,232.1771,38.265,14.2956
139.083,240.443,38.165,14.2832
139.133,241.2849,38.065,14.4863
139.183,243.0178,37.9651,14.65
139.233,253.6414,37.8652,14.8218
139.283,254.1272,37.7651,14.9613
139.333,261.7784,37.665,15.2337
139.383,273.1417,37.5649,15.3912
139.433,276.7892,37.4655,15.5043
139.483,287.171,37.365,15.6777
139.533,288.599,37.2649,15.9276
139.583,293.0783,37.165,16.1687
139.633,296.2412,37.0649,16.1738
139.683,306.7435,36.9651,16.3666
139.733,319.8961,36.865,16.562
139.783,326.2413,36.7646,16.6859
139.833,332.5813,36.6651,16.8669
139.883,332.7501,36.5651,17.1453
139.933,332.4472,36.4649,17.242
139.983,339.8775,36.3651,17.4019
140.033,350.9963,36.2649,17.6109
140.083,358.5292,36.1653,17.7584
140.133,367.0278,36.0649,17.9008
140.183,372.2625,35.9652,18.1053
140.233,373.6249,35.8651,18.3105
140.283,379.5531,35.7651,18.4427
140.333,384.6501,35.6655,18.684
140.383,386.4418,35.5653,18.7713
140.433,394.6178,35.4652,18.904
140.483,398.4506,35.3651,19.1844
140.533,399.9738,35.2652,19.3145
140.583,404.0785,35.1652,19.5312
140.633,404.5914,35.0653,19.6365
140.683,400.7136,34.9649,19.8538
140.733,399.3243,34.8652,19.93
140.783,405.0749,34.7651,20.0603
140.833,415.1419,34.6653,20.2579
140.883,415.5965,34.5654,20.4631
140.933,418.4242,34.4651,20.57
140.983,418.2725,34.3654,20.7346
141.033,423.085,34.2655,20.9071
141.083,427.2271,34.1651,21.1619
141.133,430.9938,34.0654,21.3434
141.183,441.0998,33.9651,21.4237
141.233,440.4352,33.8655,21.6267
141.283,445.2514,33.7655,21.7754
141.333,446.7061,33.6652,21.9178
141.383,443.1195,33.5653,22.0792
141.433,451.4253,33.4653,22.2317
141.483,448.6468,33.3651,22.4241
141.533,457.8916,33.265,22.6121
141.583,459.3443,33.1648,22.7191
141.633,460.3291,33.0653,22.9458
141.683,459.3671,32.9653,23.1199
141.733,464.2917,32.8655,23.2279
141.783,466.5959,32.7655,23.3776
141.833,476.4249,32.6655,23.5987
141.883,485.0146,32.5654,23.7391
141.933,493.7657,32.4656,23.9158
141.983,499.0031,32.3652,24.0971
142.033,501.2287,32.2655,24.267
142.083,502.1278,32.1654,24.4496
142.133,504.8655,32.0655,24.6136
142.183,510.2325,31.9656,24.8638
142.233,523.2584,31.8655,25.0304
142.283,534.9646,31.7654,25.2016
142.333,545.1804,31.6653,25.4135
142.383,542.3179,31.5655,25.6945
142.433,548.4681,31.465,25.7888
142.483,551.243,31.3653,25.8767
142.533,560.1612,31.2654,26.0959
142.583,569.0266,31.1653,26.2046
142.633,578.07,31.0654,26.3829
142.683,588.3218,30.9655,26.5911
142.733,590.045,30.8655,26.7058
142.783,593.7641,30.7655,26.9379
142.833,597.7845,30.6655,27.0804
142.883,607.168,30.5657,27.3025
142.933,613.877,30.4654,27.4184
142.983,621.4137,30.3656,27.52
143.033,623.3148,30.266,27.7247
143.083,627.0126,30.1656,27.9272
143.133,626.476,30.0656,27.9967
143.183,624.675,29.9658,28.1678
143.233,635.6311,29.8656,28.3225
143.283,643.132,29.7656,28.5032
143.333,645.5263,29.6658,28.7009
143.383,651.2378,29.5653,28.8115
143.433,661.2102,29.4656,28.9642
143.483,661.5162,29.3657,29.1924
143.533,665.3282,29.2654,29.3619
143.583,676.0833,29.1657,29.5612
143.633,689.0853,29.0656,29.6753
143.683,690.1711,28.9658,29.8102
143.733,701.2708,28.8655,30.0757
143.783,702.869,28.7656,30.1604
143.833,708.1196,28.6655,30.3749
143.883,712.9858,28.5655,30.5145
143.933,722.569,28.4661,30.7109
143.983,728.1512,28.3656,31.0213
144.033,737.2492,28.2657,31.1098
144.083,746.8391,28.1658,31.1764
144.133,749.1241,28.0655,31.394
144.183,753.7234,27.9657,31.6013
144.233,755.905,27.8657,31.6413
144.283,765.1677,27.765,31.8221
144.333,770.2593,27.6657,32.0453
144.383,780.8939,27.5655,32.3012
144.433,784.9764,27.4656,32.4183
144.483,794.7869,27.3656,32.4467
144.533,796.634,27.2656,32.7413
144.583,800.0183,27.1657,32.8654
144.633,807.6965,27.0657,33.063
144.683,820.3232,26.9657,33.2991
144.733,824.535,26.8655,33.446
144.783,834.4811,26.7657,33.5933
144.833,843.1436,26.6657,33.7831
144.883,846.4568,26.5657,33.9272
144.933,849.5896,26.4657,34.0696
144.983,856.5556,26.3654,34.1746
145.033,863.7809,26.2657,34.5123
145.083,874.9163,26.1657,34.631
145.133,881.2591,26.0658,34.8362
145.183,892.4523,25.9652,34.9368
145.233,895.2281,25.8657,35.0541
145.283,901.5118,25.7657,35.3749
145.333,907.4247,25.6657,35.5759
145.383,917.6906,25.5658,35.7273
145.433,929.2071,25.4659,35.7789
145.483,942.4788,25.3657,36.0446
145.533,953.4547,25.2657,36.1606
145.583,963.6573,25.1657,36.2715
145.633,968.4149,25.0659,36.5362
145.683,974.9966,24.9657,36.714
145.733,981.607,24.8662,36.9032
145.783,994.9287,24.7657,36.9659
145.833,1010.3809,24.6658,37.1575
145.883,1021.5589,24.566,37.4397
145.933,1025.0832,24.4657,37.6491
145.983,1039.5198,24.3658,37.8027
146.033,1046.2133,24.2656,37.9196
146.083,1054.7935,24.1655,38.0444
146.133,1066.7388,24.0658,38.3883
146.183,1081.9644,23.9658,38.5019
146.233,1094.0342,23.866,38.6829
146.283,1103.4081,23.7659,38.7859
146.333,1108.8618,23.6659,38.8597
146.383,1115.9842,23.5659,39.047
146.433,1127.7034,23.466,39.2503
146.483,1137.6889,23.3662,39.4632
146.533,1146.2072,23.2657,39.6174
146.583,1159.988,23.1659,39.7993
146.633,1169.7648,23.0664,39.9668
146.661,1160.5541,23.0103,39.9692
146.662,1160.2215,23.0083,39.972
164.023,-50.0995,42.4017,6.692
164.073,-55.6816,42.4004,6.6966
164.123,-59.0771,42.3234,6.9321
164.173,-49.3275,42.2195,7.1853
164.223,-46.2899,42.1199,7.2338
164.273,-38.0049,42.0201,7.4861
164.323,-26.4805,41.9202,7.674
164.373,-20.4546,41.8201,7.8598
164.423,-19.4808,41.7203,8.0847
164.473,-15.1886,41.6202,8.307
164.523,-8.8521,41.5203,8.3781
164.573,-3.2747,41.4203,8.624
164.623,5.1373,41.3197,8.6442
164.673,15.3319,41.2203,8.9554
164.723,26.8799,41.1202,9.2076
164.773,34.558,41.0205,9.4362
164.823,38.8184,40.9202,9.4174
164.873,44.8181,40.8202,9.6975
164.923,55.0363,40.7203,9.7933
164.973,60.7251,40.6205,10.0944
165.023,73.0991,40.5204,10.2368
165.073,83.3433,40.4198,10.4095
165.123,90.1847,40.3202,10.5215
165.173,94.413,40.2199,10.6272
165.223,95.1153,40.1206,10.816
165.273,105.095,40.0202,11.0877
165.323,105.8222,39.9205,11.2435
165.373,118.3128,39.8205,11.4796
165.423,128.9175,39.7206,11.5824
165.473,135.1639,39.6204,11.8306
165.523,143.082,39.5205,11.9809
165.573,145.4055,39.4205,12.1433
165.623,145.2957,39.3208,12.3493
165.673,154.4746,39.2206,12.4083
165.723,165.623,39.1205,12.5872
165.773,169.2145,39.0206,12.6497
165.823,175.6762,38.9207,12.8594
165.873,179.4778,38.8206,13.0487
165.923,182.335,38.7204,13.2642
165.973,183.716,38.6201,13.3598
166.023,191.7691,38.5205,13.6387
166.073,195.319,38.4204,13.705
166.123,201.8792,38.3205,13.9012
166.173,213.6315,38.2206,14.0429
166.223,221.464,38.1204,14.1622
166.273,228.4464,38.0209,14.4643
166.323,225.8136,37.9205,14.5922
166.373,234.6107,37.8205,14.7468
166.423,241.8992,37.7205,14.8728
166.473,245.1914,37.6205,15.0686
166.523,255.0672,37.5204,15.2317
166.573,264.9348,37.4208,15.4231
166.623,268.6601,37.3205,15.5701
166.673,271.7357,37.2204,15.8208
166.723,275.0693,37.1207,16.0464
166.773,282.3442,37.0204,16.158
166.823,286.8613,36.9205,16.2478
166.873,290.8603,36.8199,16.5135
166.923,300.8464,36.7205,16.6477
166.973,308.1606,36.6206,16.8379
167.023,312.8625,36.5205,16.9251
167.073,320.7873,36.4207,17.1225
167.123,318.8907,36.3206,17.2488
167.173,325.4134,36.2208,17.4187
167.223,337.5251,36.1206,17.6124
167.273,344.602,36.0207,17.9188
167.323,354.1626,35.9207,18.0113
167.373,350.7739,35.8207,18.147
167.423,355.9969,35.7208,18.3309
167.473,363.3816,35.621,18.4544
167.523,366.6931,35.5207,18.6801
167.573,371.8571,35.4206,18.7979
167.623,378.2103,35.3208,18.9268
167.673,385.1464,35.2208,19.2065
167.723,392.5181,35.1207,19.3351
167.773,392.4277,35.0204,19.5793
167.823,393.0377,34.9206,19.7166
167.873,395.8994,34.8208,19.8692
167.923,398.3751,34.7209,20.0687
167.973,407.7788,34.621,20.2237
168.023,415.9904,34.5208,20.3486
168.073,420.7726,34.4208,20.6798
168.123,424.2587,34.3209,20.7682
168.173,423.9409,34.2209,20.9478
168.223,429.8436,34.1209,21.1024
168.273,439.5596,34.0208,21.298
168.323,442.3458,33.9213,21.5069
168.373,454.1262,33.8208,21.622
168.423,456.4173,33.7211,21.7517
168.473,456.5155,33.6211,21.9311
168.523,459.3163,33.521,22.1277
168.573,461.8757,33.4212,22.3216
168.623,466.3521,33.3208,22.4037
168.673,470.4146,33.2206,22.7114
168.723,472.9779,33.1209,22.7486
168.773,479.4595,33.0205,22.9648
168.823,482.4648,32.9211,23.0038
168.873,478.7129,32.8209,23.2463
168.923,481.3888,32.7209,23.334
168.973,487.3667,32.6214,23.5994
169.023,492.5794,32.5209,23.7748
169.073,499.5074,32.4209,23.9179
169.123,507.7295,32.321,24.0284
169.173,514.1265,32.221,24.2645
169.223,515.9474,32.1212,24.414
169.273,518.9072,32.0211,24.6531
169.323,522.5822,31.9213,24.8215
169.373,527.6757,31.8212,25.0566
169.423,540.96,31.7211,25.2241
169.473,547.4977,31.6213,25.4269
169.523,559.3723,31.5211,25.5545
169.573,564.0792,31.4207,25.6856
169.623,565.9329,31.3211,25.7646
169.673,567.6386,31.2211,26.0349
169.723,573.6605,31.1212,26.2453
169.773,586.8165,31.0212,26.3596
169.823,589.2259,30.9213,26.5133
169.873,605.8212,30.8216,26.7795
169.923,608.3024,30.7213,26.9538
169.973,611.36,30.6215,27.1667
170.023,617.7527,30.5214,27.3387
170.073,622.6537,30.4212,27.4631
170.123,625.8838,30.3214,27.5614
170.173,635.0433,30.2217,27.7113
170.223,636.797,30.1214,27.9756
170.273,646.1091,30.0215,28.0255
170.323,647.2073,29.9217,28.1687
170.373,644.9623,29.8214,28.3917
170.423,649.7268,29.7217,28.4524
170.473,654.9828,29.621,28.7116
170.523,660.4683,29.5214,28.8138
170.573,664.1352,29.4215,29.0361
170.623,673.8467,29.3214,29.2072
170.673,677.9574,29.2215,29.4237
170.723,681.7778,29.1215,29.5346
170.773,682.5492,29.0218,29.6322
170.823,693.014,28.9215,29.8588
170.873,700.3809,28.8216,30.1403
170.923,702.7895,28.7216,30.282
170.973,714.7752,28.6214,30.5286
171.023,723.394,28.5216,30.6687
171.073,722.7316,28.4218,30.7283
171.123,733.5668,28.3215,30.8904
171.173,736.625,28.2216,31.2552
171.223,744.907,28.1217,31.3376
171.273,749.6405,28.0215,31.4711
171.323,757.5462,27.9216,31.625
171.373,763.4743,27.8213,31.7808
171.423,763.8612,27.7212,31.8932
171.473,768.0742,27.6217,32.0024
171.523,773.3648,27.5213,32.2364
171.573,781.9749,27.4215,32.425
171.623,786.8898,27.3216,32.6572
171.673,793.9223,27.2217,32.7975
171.723,802.8957,27.1216,32.9229
171.773,815.6621,27.0216,33.098
171.823,819.755,26.9215,33.3135
171.873,825.8644,26.8214,33.4948
171.923,833.4062,26.722,33.6745
171.973,840.7066,26.6217,33.8989
172.023,854.1086,26.5216,34.0218
172.073,865.3471,26.4214,34.1385
172.123,873.3159,26.3219,34.3107
172.173,882.9234,26.2215,34.4553
172.223,889.468,26.1215,34.8048
172.273,889.7267,26.0212,34.8711
172.323,901.3819,25.9214,35.068
172.373,907.3725,25.822,35.1507
172.423,922.885,25.7214,35.3869
172.473,933.9526,25.6217,35.5867
172.523,937.967,25.5217,35.6612
172.573,941.6484,25.4218,35.923
172.623,946.4118,25.3216,36.0225
172.673,950.6189,25.2216,36.2187
172.723,959.6275,25.1217,36.2499
172.773,970.4812,25.0215,36.606
172.823,981.6647,24.9219,36.6891
172.873,991.0609,24.8218,36.8513
172.923,996.6555,24.7217,36.977
172.973,1009.3822,24.6217,37.2156
173.023,1013.1601,24.5217,37.4268
173.073,1024.1344,24.4217,37.5768
173.123,1031.3509,24.3217,37.7045
173.173,1043.3903,24.2212,37.9594
173.223,1054.0781,24.1216,38.0483
173.273,1064.2009,24.0217,38.3143
173.323,1066.7267,23.9216,38.4254
173.373,1071.0438,23.8217,38.6542
173.423,1080.5237,23.7217,38.7959
173.473,1089.4595,23.6219,38.9923
173.523,1099.1,23.5217,39.1252
173.573,1118.2505,23.4218,39.2758
173.623,1125.303,23.3216,39.4113
173.673,1125.5199,23.2216,39.5904
173.723,1131.2032,23.1217,39.9114
173.773,1136.7782,23.022,39.9897
173.823,1146.5257,22.9217,40.0773
173.873,1154.0828,22.8219,40.3138
173.923,1165.8026,22.722,40.495
173.973,1174.1333,22.6218,40.6183
174.007,1168.4177,22.5539,40.6916
174.008,1168.6212,22.5519,40.6914
191.363,-66.1346,41.9949,7.2566
191.413,-68.6352,41.9949,7.2744
191.463,-60.6892,41.9331,7.5695
191.513,-54.2487,41.8296,7.6626
191.563,-47.2447,41.7293,7.8755
191.613,-43.3664,41.6293,8.1028
191.663,-44.1391,41.5296,8.2683
191.713,-38.0367,41.4296,8.6321
191.763,-26.877,41.3296,8.7974
191.813,-23.2731,41.2295,8.9158
191.863,-12.6327,41.1297,8.9386
191.913,-7.6684,41.0296,9.2354
191.963,-8.3355,40.9298,9.3915
192.013,1.6227,40.8294,9.4551
192.063,2.9502,40.7296,9.7021
192.113,14.2245,40.6298,9.9279
192.163,27.3399,40.5294,10.1137
192.213,32.9531,40.4296,10.2883
192.263,44.5276,40.3295,10.4381
192.313,48.6378,40.2298,10.6832
192.363,56.2517,40.1299,10.8068
192.413,57.3149,40.0299,10.9954
192.463,68.6687,39.9298,11.124
192.513,74.5548,39.8299,11.4106
192.563,90.4375,39.73,11.4956
192.613,99.3141,39.6298,11.7054
192.663,98.8823,39.5298,11.8798
192.713,103.0593,39.4299,12.0098
192.763,107.1062,39.3298,12.2905
192.813,113.8468,39.2302,12.3269
192.863,123.1869,39.1301,12.5526
192.913,129.8658,39.0299,12.7173
192.963,135.2182,38.9297,12.7726
193.013,140.9716,38.8301,12.9794
193.063,141.8923,38.73,13.1556
193.113,151.0277,38.6293,13.3622
193.163,153.575,38.5299,13.5081
193.213,163.1629,38.4299,13.7117
193.263,171.2507,38.3299,13.8192
193.313,179.0402,38.23,13.9221
193.363,187.0947,38.13,14.1689
193.413,190.7442,38.0302,14.4114
193.463,195.345,37.9301,14.4546
193.513,196.4225,37.8301,14.7851
193.563,207.6012,37.73,14.8423
193.613,214.3968,37.6298,14.9752
193.663,225.5016,37.53,15.1793
193.713,233.7843,37.4304,15.3524
193.763,234.108,37.33,15.5362
193.813,239.6983,37.23,15.6522
193.863,243.6526,37.1302,15.8678
193.913,250.4313,37.0299,15.9315
193.963,255.6707,36.93,16.1413
194.013,271.8932,36.8294,16.3759
194.063,276.077,36.73,16.5489
194.113,278.9315,36.6302,16.6803
194.163,284.9531,36.5299,16.8174
194.213,290.2352,36.4301,17.0464
194.263,295.8801,36.33,17.1828
194.313,299.1167,36.23,17.3268
194.363,313.4846,36.1301,17.537
194.413,318.7715,36.03,17.7771
194.463,325.7712,35.9302,17.8084
194.513,326.8675,35.8299,18.0795
194.563,334.5982,35.73,18.226
194.613,342.3541,35.6304,18.4346
194.663,350.0641,35.5301,18.5728
194.713,356.0749,35.43,18.8411
