Time,Force,Rotation,Torque
(s),(mN),(deg),(N-mm)
164.045,1302.5789,14.0981,-15.9244
164.095,1309.3275,14.1984,-16.0685
164.145,1308.9687,14.2982,-16.242
164.195,1295.8902,14.398,-16.3076
164.245,1308.8326,14.4983,-16.45
164.295,1302.9381,14.598,-16.5688
164.345,1305.8279,14.6982,-16.6545
164.395,1306.1455,14.7982,-16.6868
164.445,1297.3397,14.8982,-16.8358
164.495,1313.9614,14.9986,-16.9073
164.545,1301.0489,15.0983,-17.0431
164.595,1303.9994,15.1981,-17.2554
164.645,1312.0797,15.2981,-17.3233
164.695,1298.72,15.3982,-17.3871
164.745,1313.2049,15.4979,-17.5787
164.795,1300.9428,15.5984,-17.7109
164.845,1304.5621,15.6981,-17.8058
164.895,1305.7288,15.7981,-17.8809
164.945,1298.9568,15.8981,-17.9773
164.995,1310.7891,15.9982,-18.0331
165.045,1303.1102,16.0981,-18.1631
165.095,1303.8416,16.1975,-18.357
165.145,1310.36,16.2981,-18.3333
165.195,1301.324,16.3981,-18.4661
165.245,1312.4447,16.4983,-18.6635
165.295,1301.2499,16.5982,-18.7091
165.345,1300.1262,16.698,-18.8963
165.395,1312.2187,16.7986,-19.0112
165.445,1302.6407,16.8981,-19.1758
165.495,1315.5258,16.9982,-19.2009
165.545,1306.2724,17.0981,-19.3551
165.595,1305.0067,17.198,-19.4279
165.645,1314.2669,17.2981,-19.4575
165.695,1292.8952,17.3984,-19.6341
165.745,1311.0864,17.4979,-19.7681
165.795,1304.3516,17.5979,-19.9309
165.845,1300.0702,17.6982,-20.0249
165.895,1310.2119,17.7981,-20.1962
165.945,1299.935,17.8983,-20.2155
165.995,1306.2577,17.9976,-20.37
166.045,1296.3251,18.0979,-20.4357
166.095,1290.094,18.1979,-20.4414
166.145,1303.9365,18.298,-20.748
166.195,1290.1404,18.398,-20.8356
166.245,1300.8335,18.4982,-20.9424
166.295,1293.985,18.5981,-21.0312
166.345,1293.5697,18.6983,-21.1841
166.395,1302.6848,18.7977,-21.2874
166.445,1287.2385,18.8982,-21.3881
166.495,1300.945,18.9978,-21.4467
166.545,1297.7057,19.0977,-21.5486
166.595,1291.6504,19.1979,-21.7337
166.645,1300.0002,19.2977,-21.6983
166.695,1287.1611,19.3978,-21.9527
166.745,1299.057,19.4979,-21.9838
166.795,1288.3074,19.5977,-22.1401
166.845,1285.4177,19.6979,-22.272
166.895,1298.6039,19.7975,-22.3271
166.945,1284.9547,19.8977,-22.4263
166.995,1289.9586,19.9974,-22.5127
167.045,1288.188,20.0981,-22.6632
167.095,1287.2374,20.1977,-22.7107
167.145,1301.0229,20.2978,-22.91
167.195,1281.6489,20.3983,-22.8774
167.245,1292.9701,20.498,-22.9952
167.295,1290.7808,20.5977,-23.1565
167.345,1283.3443,20.6979,-23.2466
167.395,1298.544,20.7977,-23.3906
167.445,1283.7533,20.8977,-23.519
167.495,1290.7957,20.9977,-23.6653
167.545,1296.8863,21.0976,-23.6995
167.595,1283.761,21.1975,-23.9054
167.645,1296.5325,21.2977,-23.9279
167.695,1281.8049,21.3977,-24.105
167.745,1290.4038,21.4977,-24.235
167.795,1296.3361,21.5973,-24.3741
167.845,1284.752,21.6977,-24.5599
167.895,1300.8585,21.7974,-24.5601
167.945,1285.676,21.8978,-24.6527
167.995,1290.7904,21.9976,-24.779
168.045,1292.0622,22.0976,-24.8582
168.095,1276.5385,22.1979,-24.9788
168.145,1288.0976,22.2978,-25.1301
168.195,1274.8023,22.3975,-25.1465
168.245,1277.9955,22.4976,-25.2709
168.295,1280.967,22.5975,-25.4712
168.345,1268.7095,22.6974,-25.5997
168.395,1281.6195,22.7976,-25.6398
168.445,1271.8952,22.8976,-25.8032
168.495,1276.8319,22.9976,-25.8574
168.545,1278.3017,23.0977,-25.9712
168.595,1270.4703,23.1976,-26.1303
168.645,1280.8548,23.2977,-26.2773
168.695,1268.482,23.397,-26.3576
168.745,1270.4437,23.4976,-26.5507
168.795,1276.3202,23.5974,-26.5736
168.845,1266.7803,23.6975,-26.6445
168.895,1280.3605,23.7974,-26.8129
168.945,1270.4148,23.8974,-26.9451
168.995,1270.3173,23.998,-26.9982
169.045,1272.913,24.0976,-27.066
169.095,1261.2619,24.1975,-27.2151
169.145,1278.6087,24.2976,-27.2924
169.195,1262.5372,24.3974,-27.4715
169.245,1267.3385,24.4975,-27.4565
169.295,1270.9595,24.5978,-27.6259
169.345,1258.296,24.6975,-27.7872
169.395,1272.5126,24.7975,-27.9531
169.445,1260.4102,24.8973,-28.0381
169.495,1265.2454,24.9975,-28.0277
169.545,1265.6634,25.0973,-28.2696
169.595,1257.683,25.1969,-28.4397
169.645,1272.8621,25.2973,-28.5516
169.695,1259.2697,25.3974,-28.54
169.745,1265.3143,25.4976,-28.647
169.795,1265.1941,25.5973,-28.7711
169.845,1255.6621,25.6973,-28.9446
169.895,1272.4633,25.7976,-29.0562
169.945,1257.0113,25.8975,-29.1342
169.995,1262.8863,25.9972,-29.2807
170.045,1268.4809,26.0974,-29.3551
170.095,1257.0429,26.1972,-29.5731
170.145,1275.0213,26.2971,-29.5234
170.195,1259.84,26.3975,-29.862
170.245,1270.0756,26.4973,-29.9581
170.295,1264.1418,26.5971,-30.0471
170.345,1258.9413,26.6972,-30.2287
170.395,1275.3056,26.7973,-30.1955
170.445,1260.5823,26.8972,-30.3827
170.495,1268.2248,26.9971,-30.3539
170.545,1269.0861,27.097,-30.541
170.595,1260.8755,27.1969,-30.6192
170.645,1270.892,27.2972,-30.7865
170.695,1255.6227,27.3969,-30.9447
170.745,1263.1449,27.4971,-31.0771
170.795,1258.8311,27.5973,-31.1577
170.845,1250.1975,27.6974,-31.3614
170.895,1264.1609,27.7971,-31.4356
170.945,1255.0608,27.897,-31.5716
170.995,1258.2277,27.997,-31.5868
171.045,1252.5606,28.0968,-31.7399
171.095,1253.0378,28.197,-31.856
171.145,1262.1825,28.2969,-31.9893
171.195,1246.7418,28.397,-32.1078
171.245,1256.0195,28.4971,-32.2383
171.295,1252.0586,28.5971,-32.4789
171.345,1246.5385,28.697,-32.4115
171.395,1258.3936,28.7967,-32.5855
171.445,1245.1262,28.8971,-32.7316
171.495,1254.4591,28.9968,-32.9042
171.545,1252.3952,29.097,-33.0026
171.595,1248.7944,29.197,-33.0956
171.645,1261.0779,29.2969,-33.2668
171.695,1245.0823,29.3973,-33.4038
171.745,1251.5411,29.497,-33.5626
171.795,1248.3903,29.5969,-33.5654
171.845,1248.8726,29.6969,-33.6718
171.895,1260.2391,29.797,-33.7718
171.945,1245.8777,29.8967,-33.959
171.995,1249.4779,29.997,-34.09
172.045,1249.7154,30.0968,-34.2408
172.095,1237.6405,30.1969,-34.371
172.145,1250.7659,30.2969,-34.4662
172.195,1228.9828,30.3969,-34.6382
172.245,1235.2875,30.4969,-34.6677
172.295,1234.8939,30.5963,-34.8362
172.345,1225.2768,30.6968,-34.9509
172.395,1238.9194,30.7969,-35.0033
172.418,1231.781,30.8428,-35.1286
172.419,1231.4045,30.8448,-35.1349
196.785,1394.1581,1.2843,-2.634
196.835,1381.8918,1.2843,-2.6342
196.885,1391.7233,1.3504,-2.7262
196.935,1388.006,1.4649,-2.8865
196.985,1379.5129,1.5642,-2.9678
197.035,1392.2501,1.6642,-3.0285
197.085,1381.8928,1.7637,-3.2022
197.135,1385.4492,1.8639,-3.2305
197.185,1379.0799,1.9642,-3.4321
197.235,1381.6563,2.0642,-3.5615
197.285,1392.8297,2.1641,-3.6454
197.335,1375.8808,2.264,-3.7194
197.385,1386.0323,2.3642,-3.7829
197.435,1380.5422,2.4642,-3.8964
197.485,1377.6411,2.5639,-4.0307
197.535,1387.7337,2.6639,-4.0996
197.585,1372.714,2.764,-4.2706
197.635,1383.4978,2.8638,-4.4815
197.685,1384.4808,2.9645,-4.4891
197.735,1377.1247,3.0638,-4.6179
197.785,1389.43,3.1637,-4.7792
197.835,1377.6094,3.2642,-4.7685
197.885,1379.1423,3.364,-4.9806
197.935,1377.2792,3.4642,-5.0448
197.985,1372.6928,3.5637,-5.2372
198.035,1383.805,3.6635,-5.3433
198.085,1373.5104,3.7643,-5.2775
198.135,1374.2492,3.864,-5.4576
198.185,1376.8829,3.9637,-5.5763
198.235,1367.1319,4.0638,-5.7927
198.285,1385.7309,4.1641,-5.802
198.335,1372.7162,4.2641,-6.0226
198.385,1368.8478,4.3641,-6.1072
198.435,1380.7837,4.4642,-6.2185
198.485,1366.3155,4.5637,-6.2738
198.535,1374.0345,4.664,-6.3522
198.585,1367.8205,4.7638,-6.5468
198.635,1362.1248,4.8638,-6.6955
198.685,1377.0611,4.9637,-6.7465
198.735,1365.155,5.0638,-6.8206
198.785,1370.6104,5.1639,-7.044
198.835,1367.208,5.2639,-7.1029
198.885,1363.7232,5.3631,-7.1561
198.935,1369.8843,5.4638,-7.3089
198.985,1363.6957,5.5637,-7.3745
199.035,1365.4528,5.664,-7.5318
199.085,1364.2007,5.7638,-7.5803
199.135,1362.2128,5.8638,-7.8113
199.185,1370.1441,5.9639,-7.7551
199.235,1355.0594,6.064,-7.9466
199.285,1365.4866,6.1638,-8.0503
199.335,1360.9957,6.2639,-8.1869
199.385,1349.9798,6.3638,-8.3422
199.435,1365.23,6.4638,-8.3065
199.485,1351.0573,6.564,-8.4801
199.535,1360.6385,6.6636,-8.4667
199.585,1352.1774,6.7637,-8.7057
199.635,1337.1634,6.8637,-8.6757
199.685,1348.6401,6.9638,-8.8006
199.735,1336.0118,7.0638,-8.8602
199.785,1343.8913,7.1633,-8.9892
199.835,1339.92,7.2638,-9.1224
199.885,1332.9118,7.3636,-9.26
199.935,1343.5978,7.464,-9.4224
199.985,1329.6728,7.5638,-9.3682
200.035,1337.5449,7.6637,-9.4785
200.085,1331.1331,7.7639,-9.5668
200.135,1327.1254,7.864,-9.7015
200.185,1337.6207,7.9637,-9.7938
200.235,1322.9541,8.0636,-9.8325
200.285,1333.2107,8.1639,-9.9155
200.335,1321.1832,8.2637,-10.0063
200.385,1316.0933,8.364,-10.0763
200.435,1328.7699,8.4638,-10.1792
200.485,1316.8496,8.5638,-10.3019
200.535,1323.5115,8.6636,-10.4242
200.585,1326.398,8.764,-10.4788
200.635,1315.2308,8.8639,-10.5704
200.685,1329.1662,8.9634,-10.6563
200.735,1315.7865,9.0637,-10.7535
200.785,1317.8003,9.1636,-10.8117
200.835,1321.6043,9.2637,-10.914
200.885,1316.5342,9.3637,-11.0364
200.935,1323.1457,9.4637,-10.9966
200.985,1315.9554,9.5636,-11.1795
201.035,1318.8863,9.664,-11.3029
201.085,1322.3194,9.7637,-11.3967
201.135,1312.4304,9.8634,-11.3312
201.185,1321.3482,9.9636,-11.4977
201.235,1313.9209,10.0636,-11.7149
201.285,1309.6232,10.1637,-11.6688
201.335,1320.5318,10.2635,-11.8782
201.385,1307.583,10.3636,-11.9956
201.435,1318.9565,10.4636,-11.9883
201.485,1310.4796,10.5636,-12.0849
201.535,1307.3701,10.6634,-12.1806
201.585,1321.0393,10.7629,-12.3177
201.635,1307.8204,10.8633,-12.3019
201.685,1315.2851,10.9637,-12.3789
201.735,1310.848,11.0635,-12.5334
201.785,1304.5763,11.1634,-12.6667
201.835,1314.9329,11.2635,-12.8291
201.885,1303.7976,11.3634,-12.9569
201.935,1305.6557,11.464,-12.9496
201.985,1304.3091,11.5635,-13.0888
202.035,1298.609,11.6636,-13.229
202.085,1312.0743,11.7632,-13.325
202.135,1291.4355,11.8633,-13.3601
202.185,1297.5603,11.9637,-13.5122
202.235,1302.7509,12.0635,-13.5794
202.285,1299.5209,12.1633,-13.5809
202.335,1309.0079,12.2636,-13.7295
202.385,1298.5247,12.3633,-13.8394
202.435,1298.3891,12.4634,-13.9322
202.485,1299.1673,12.563,-14.041
202.535,1290.8123,12.6632,-14.1183
202.585,1305.7375,12.7634,-14.3924
202.635,1293.8749,12.8636,-14.4638
202.685,1297.647,12.9633,-14.4773
202.735,1304.7283,13.0633,-14.6158
202.785,1290.8399,13.1634,-14.7467
202.835,1306.6473,13.2637,-14.8929
202.885,1294.2964,13.3634,-14.8907
202.935,1300.4982,13.4633,-15.0123
202.985,1301.3736,13.5631,-15.2206
203.035,1292.9152,13.6631,-15.2396
203.085,1308.5479,13.7635,-15.3401
203.135,1294.7273,13.8631,-15.5084
203.185,1296.0656,13.9632,-15.616
203.235,1301.6839,14.063,-15.6704
203.285,1294.06,14.1633,-15.8189
203.335,1305.279,14.2631,-15.9939
203.385,1296.8589,14.3625,-15.9413
203.435,1296.3686,14.4631,-16.2034
203.485,1300.9492,14.563,-16.3525
203.535,1292.9755,14.6629,-16.3151
203.585,1305.2562,14.763,-16.5013
203.635,1302.3558,14.863,-16.6633
203.685,1296.4349,14.9631,-16.6252
203.735,1300.6223,15.0635,-16.9037
203.785,1287.5164,15.163,-17.0031
203.835,1305.9676,15.2628,-17.085
203.885,1296.2224,15.3631,-17.1853
203.935,1292.0156,15.4629,-17.2988
203.985,1306.3017,15.563,-17.4606
204.035,1288.689,15.663,-17.4864
204.085,1306.9328,15.763,-17.6716
204.135,1298.708,15.863,-17.7448
204.185,1295.298,15.9629,-17.8836
204.235,1307.0626,16.0631,-17.8807
204.285,1291.0699,16.1624,-18.0878
204.335,1302.7879,16.2628,-18.1645
204.385,1297.3595,16.3629,-18.3244
204.435,1294.7714,16.4629,-18.383
204.485,1307.1818,16.563,-18.4752
204.535,1295.3991,16.6629,-18.5975
204.585,1302.0258,16.7631,-18.6808
204.635,1299.2098,16.8632,-18.9008
204.685,1293.7397,16.9628,-18.9481
204.735,1303.9584,17.0625,-19.0734
204.785,1291.1677,17.1629,-19.2653
204.835,1299.041,17.2628,-19.2996
204.885,1295.4627,17.3632,-19.4132
204.935,1294,17.4626,-19.4499
204.985,1307.9034,17.5628,-19.7445
205.035,1291.4325,17.6627,-19.8445
205.085,1304.1828,17.7628,-19.9303
205.135,1300.8795,17.8629,-19.9714
205.185,1294.7005,17.9626,-20.196
205.235,1307.3565,18.0625,-20.2519
205.285,1294.3335,18.1627,-20.3655
205.335,1301.6295,18.2626,-20.5372
205.385,1302.2854,18.3625,-20.6145
205.435,1292.5576,18.4629,-20.7673
205.485,1303.672,18.5627,-20.9066
205.535,1297.4395,18.6629,-21.0727
205.585,1298.4782,18.7626,-21.099
205.635,1303.9807,18.8628,-21.1903
205.685,1294.0683,18.9628,-21.4418
205.735,1291.9985,19.0625,-21.3732
205.785,1282.0889,19.1625,-21.4089
205.835,1285.3888,19.2626,-21.6094
205.885,1290.1418,19.3625,-21.6311
205.935,1278.6838,19.4626,-21.8467
205.985,1298.0522,19.5628,-21.9926
206.035,1284.3533,19.6626,-22.0891
206.085,1289.2579,19.7621,-22.2616
206.135,1291.8586,19.8626,-22.2927
206.185,1283.1756,19.9624,-22.3872
206.235,1298.0747,20.0628,-22.5761
206.285,1282.337,20.1627,-22.5036
206.335,1288.8337,20.2625,-22.718
206.385,1293.1966,20.3624,-22.8473
206.435,1281.5081,20.463,-23.006
206.485,1297.0119,20.5625,-23.1576
206.535,1288.5555,20.6627,-23.1382
206.585,1286.6039,20.7626,-23.3118
206.635,1296.1359,20.8626,-23.4894
206.685,1283.5007,20.9627,-23.5753
206.735,1297.5407,21.0626,-23.7293
206.785,1285.349,21.1625,-23.7979
206.835,1287.1101,21.2625,-23.8816
206.885,1296.1206,21.3626,-23.9511
206.935,1278.6404,21.4625,-24.095
206.985,1291.1696,21.562,-24.1832
207.035,1288.6795,21.6624,-24.3017
207.085,1283.7068,21.7624,-24.391
207.135,1293.398,21.8625,-24.5658
207.185,1281.3631,21.9624,-24.6646
207.235,1290.2777,22.0624,-24.7431
207.285,1282.4047,22.1625,-24.8547
207.335,1274.8525,22.2628,-24.8847
207.385,1287.1909,22.3625,-25.1088
207.435,1274.9838,22.4624,-25.2661
207.485,1287.1201,22.5625,-25.3102
207.535,1278.8728,22.6625,-25.4723
207.585,1279.577,22.7627,-25.5772
207.635,1286.0221,22.8625,-25.651
207.685,1275.1193,22.9626,-25.7003
207.735,1285.9087,23.0623,-25.837
207.785,1278.2516,23.1625,-25.9584
207.835,1277.0796,23.2626,-26.045
207.885,1288.6035,23.362,-26.2268
207.935,1270.9504,23.4622,-26.4343
207.985,1285.3212,23.5624,-26.3735
208.035,1268.9714,23.6623,-26.6049
208.085,1264.9626,23.7624,-26.5993
208.135,1276.1348,23.8623,-26.8504
208.185,1261.9967,23.9623,-26.8884
208.235,1274.0893,24.0625,-27.0091
208.285,1267.6271,24.1621,-27.196
208.335,1269.6873,24.2619,-27.2473
208.385,1275.064,24.3623,-27.4516
208.435,1265.3639,24.4621,-27.4396
208.485,1275.6611,24.5622,-27.5788
208.535,1264.7934,24.6623,-27.7343
208.585,1262.3829,24.7621,-27.8553
208.635,1278.1959,24.8622,-27.9446
208.685,1260.0484,24.9623,-28.1589
208.735,1270.6971,25.0623,-28.1303
208.785,1265.9742,25.1617,-28.3718
208.835,1264.5882,25.2619,-28.3849
208.885,1269.7004,25.3623,-28.4918
208.935,1261.2969,25.462,-28.693
208.985,1265.1585,25.5621,-28.8125
209.035,1263.8228,25.6621,-28.8444
209.085,1262.9821,25.7621,-28.9835
209.135,1270.0132,25.8626,-29.1068
209.185,1256.745,25.9622,-29.2292
209.235,1270.1731,26.0624,-29.4518
209.285,1266.9034,26.1622,-29.4451
209.335,1259.2957,26.262,-29.5706
209.385,1272.1487,26.3624,-29.7458
209.435,1255.4923,26.4622,-29.8202
209.485,1267.2021,26.5621,-29.9062
209.535,1264.6455,26.662,-29.9998
209.585,1260.5038,26.7621,-30.048
209.635,1267.9437,26.8622,-30.2851
209.685,1256.8005,26.9617,-30.416
209.735,1270.2028,27.0619,-30.4909
209.785,1259.4852,27.1619,-30.5478
209.835,1262.103,27.2621,-30.7219
209.885,1269.6589,27.3621,-30.7878
209.935,1254.1052,27.462,-30.8848
209.985,1263.9524,27.5622,-31.029
210.035,1255.2978,27.6625,-31.1731
210.085,1256.6851,27.7621,-31.282
210.135,1265.0121,27.8619,-31.3878
210.185,1249.5174,27.9619,-31.5557
210.235,1260.2203,28.0619,-31.6176
210.285,1252.0477,28.1622,-31.7591
210.335,1248.7198,28.2619,-31.925
210.385,1259.0773,28.3619,-32.0173
210.435,1245.827,28.4619,-32.2174
210.485,1254.7338,28.5621,-32.3089
210.535,1250.5172,28.662,-32.3938
210.585,1246.5179,28.7613,-32.5266
210.635,1254.4116,28.862,-32.6153
210.685,1238.2702,28.9619,-32.7799
210.735,1255.9208,29.0618,-32.842
210.785,1238.3031,29.1619,-33.037
210.835,1242.1125,29.2619,-33.1065
210.885,1248.5238,29.362,-33.2993
210.935,1243.5861,29.4623,-33.3944
210.985,1251.5509,29.5619,-33.4291
211.035,1241.0163,29.6617,-33.6449
211.085,1242.8572,29.7619,-33.6023
211.135,1246.5937,29.8619,-33.8852
211.185,1237.0911,29.962,-34.0252
211.235,1248.8551,30.0619,-34.154
211.285,1236.5755,30.1619,-34.2326
211.335,1236.0672,30.2616,-34.4153
211.385,1242.1918,30.362,-34.5185
211.435,1233.8111,30.4618,-34.6004
211.485,1245.895,30.5614,-34.7019
211.535,1235.7259,30.6616,-34.8468
211.585,1234.4486,30.7619,-34.9928
211.635,1240.3822,30.8618,-35.1052
211.685,1232.8732,30.962,-35.3812
211.735,1244.549,31.0618,-35.3902
211.768,1229.8781,31.1276,-35.491
211.769,1229.7697,31.1297,-35.4923
236.131,1378.5576,1.5651,-2.8239
236.181,1389.3452,1.5651,-2.79
236.231,1385.7498,1.6105,-2.8964
236.281,1380.8265,1.7461,-3.0036
236.331,1394.7345,1.846,-3.2846
236.381,1378.2486,1.9455,-3.3217
236.431,1383.3505,2.0458,-3.4243
236.481,1385.3061,2.1457,-3.4854
236.531,1380.569,2.2457,-3.5892
236.581,1387.7373,2.3457,-3.6558
236.631,1373.9636,2.4461,-3.8008
236.681,1379.1356,2.5458,-3.9093
236.731,1384.753,2.6458,-4.0492
236.781,1371.4598,2.7457,-4.0942
236.831,1386.9991,2.8455,-4.2347
236.881,1374.2651,2.9456,-4.3383
236.931,1378.3715,3.0459,-4.5399
236.981,1381.7908,3.1455,-4.6051
237.031,1370.8776,3.2456,-4.7069
237.081,1386.5485,3.3456,-4.8019
237.131,1374.0239,3.4457,-4.9425
237.181,1374.9099,3.5453,-4.9732
237.231,1380.885,3.6454,-5.1192
237.281,1374.1937,3.7456,-5.2543
237.331,1382.0596,3.8454,-5.4064
237.381,1376.2201,3.9457,-5.5389
237.431,1377.4831,4.0455,-5.5965
237.481,1382.5613,4.1458,-5.7401
237.531,1368.1818,4.2459,-5.9056
237.581,1375.3653,4.3458,-5.8926
237.631,1371.152,4.446,-6.0572
237.681,1368.0924,4.5453,-6.1408
237.731,1380.0215,4.6456,-6.2787
237.781,1366.2691,4.7456,-6.3293
237.831,1376.5906,4.8454,-6.4304
237.881,1368.9104,4.9454,-6.4757
237.931,1358.8463,5.0454,-6.7147
237.981,1377.3714,5.1455,-6.8429
238.031,1361.1131,5.2454,-6.9083
238.081,1369.1211,5.3452,-7.0246
238.131,1368.1672,5.4453,-7.0707
238.181,1364.54,5.5452,-7.2253
238.231,1372.8477,5.6456,-7.2806
238.281,1356.9623,5.7452,-7.5353
238.331,1364.5862,5.8453,-7.588
238.381,1364.1571,5.9454,-7.6547
238.431,1361.0961,6.0459,-7.7835
238.481,1370.0757,6.1456,-7.947
238.531,1354.6517,6.2455,-7.9535
238.581,1363.0325,6.3453,-8.1504
238.631,1363.9616,6.4452,-8.2367
238.681,1353.6894,6.5456,-8.3572
238.731,1369.5359,6.6452,-8.4041
238.781,1349.066,6.7454,-8.545
238.831,1349.3873,6.8453,-8.5552
238.881,1343.5719,6.9455,-8.597
238.931,1334.7286,7.0453,-8.7797
238.981,1350.1163,7.1447,-8.9673
239.031,1341.7898,7.2451,-9.0261
239.081,1338.5495,7.3452,-9.0831
239.131,1342.2779,7.4451,-9.17
239.181,1328.903,7.5452,-9.3045
239.231,1344.1061,7.6451,-9.3964
239.281,1334.9136,7.7451,-9.4516
239.331,1336.1515,7.8455,-9.5364
239.381,1343.568,7.9451,-9.6493
239.431,1328.2107,8.0449,-9.641
239.481,1339.5473,8.1453,-9.8892
239.531,1332.5481,8.245,-9.8833
239.581,1327.7273,8.3454,-10.006
239.631,1332.5474,8.4451,-10.1446
239.681,1322.7375,8.5451,-10.1827
239.731,1333.4889,8.6452,-10.3146
239.781,1315.7403,8.7453,-10.284
239.831,1319.3886,8.8451,-10.422
239.881,1324.5474,8.9449,-10.6085
239.931,1316.7211,9.0449,-10.6971
239.981,1325.5078,9.1452,-10.7935
240.031,1315.3222,9.2452,-10.813
240.081,1315.2547,9.3453,-10.9433
240.131,1321.4835,9.445,-10.9454
240.181,1309.1713,9.5449,-11.0555
240.231,1322.3898,9.6455,-11.2062
240.281,1313.0074,9.745,-11.3095
240.331,1314.3777,9.8449,-11.4138
240.381,1317.9054,9.9453,-11.5135
240.431,1310.9922,10.0451,-11.6458
240.481,1319.343,10.1449,-11.6782
240.531,1312.7885,10.2451,-11.7564
240.581,1311.179,10.3451,-11.7847
240.631,1317.8383,10.4451,-11.8407
240.681,1305.6728,10.5449,-12.0535
240.731,1316.8933,10.6451,-12.0779
240.781,1313.5495,10.7442,-12.2064
240.831,1309.1836,10.845,-12.2608
240.881,1318.9241,10.9447,-12.3295
240.931,1304.782,11.0447,-12.6052
240.981,1314.0681,11.1449,-12.707
241.031,1309.0321,11.2449,-12.6308
241.081,1304.8944,11.345,-12.8331
241.131,1313.0709,11.4455,-12.8701
241.181,1294.9374,11.5449,-13.0597
241.231,1307.4638,11.6452,-13.0864
241.281,1305.1233,11.7447,-13.1806
241.331,1302.943,11.8447,-13.2714
241.381,1310.2667,11.9449,-13.442
241.431,1291.5376,12.0447,-13.4451
241.481,1305.6302,12.1449,-13.579
241.531,1301.7125,12.2448,-13.7089
241.581,1291.837,12.3449,-13.791
241.631,1307.7934,12.4449,-13.8227
241.681,1289.6956,12.5446,-13.9312
241.731,1300.4415,12.6447,-14.0247
241.781,1302.9277,12.7447,-14.138
241.831,1290.7404,12.8451,-14.3604
241.881,1306.6064,12.9448,-14.3259
241.931,1297.0307,13.0447,-14.5061
241.981,1302.9759,13.1447,-14.6325
242.031,1305.9895,13.2452,-14.7214
242.081,1292.3087,13.3448,-14.8451
242.131,1308.1887,13.4446,-14.9158
242.181,1291.0074,13.5448,-14.9951
242.231,1301.8314,13.6447,-15.195
242.281,1297.3937,13.7448,-15.2938
242.331,1288.8187,13.8447,-15.3536
242.381,1309.9101,13.9447,-15.5322
242.431,1298.1026,14.0446,-15.5536
242.481,1299.2954,14.1448,-15.6812
242.531,1299.6525,14.2446,-15.8696
242.581,1292.8103,14.3439,-15.9918
242.631,1308.5828,14.4445,-16.1787
242.681,1295.0778,14.5444,-16.2212
242.731,1302.4635,14.6444,-16.3334
242.781,1299.9605,14.7445,-16.3558
242.831,1291.8142,14.8444,-16.5406
242.881,1310.6852,14.9445,-16.6345
242.931,1300.5546,15.045,-16.6391
242.981,1298.5485,15.1445,-16.7948
243.031,1304.2179,15.2445,-16.9525
243.081,1295.3469,15.3446,-17.0327
243.131,1304.6618,15.4444,-17.164
243.181,1297.4782,15.5445,-17.2404
243.231,1298.2664,15.6444,-17.454
243.281,1303.6735,15.7444,-17.4644
243.331,1297.985,15.8443,-17.6329
243.381,1307.2832,15.9445,-17.7434
243.431,1296.5364,16.0444,-17.874
243.481,1297.4551,16.1441,-17.8963
243.531,1305.7313,16.2441,-18.1513
243.581,1298.7816,16.3443,-18.1954
243.631,1309.5053,16.4441,-18.3467
243.681,1297.605,16.5445,-18.4169
243.731,1297.7705,16.6443,-18.5324
243.781,1307.6156,16.7444,-18.6863
243.831,1296.2931,16.8447,-18.7387
243.881,1311.4679,16.9442,-18.8929
243.931,1297.4297,17.0442,-19.0777
243.981,1303.2558,17.1444,-19.0641
244.031,1306.262,17.2441,-19.3444
244.081,1296.385,17.3441,-19.4057
244.131,1310.3236,17.4445,-19.474
244.181,1301.0931,17.5443,-19.6892
244.231,1305.2088,17.6442,-19.8054
244.281,1308.7708,17.7443,-19.769
244.331,1299.9738,17.8442,-20.1053
244.381,1311.841,17.9442,-20.1052
244.431,1302.0554,18.044,-20.2516
244.481,1304.0485,18.1442,-20.2939
244.531,1305.9078,18.2443,-20.3641
244.581,1301.098,18.3441,-20.5956
244.631,1314.377,18.4443,-20.6476
244.681,1304.5422,18.5442,-20.7957
244.731,1304.6582,18.6447,-20.9187
244.781,1314.3045,18.7444,-20.9295
244.831,1302.3109,18.8445,-21.1479
244.881,1318.8949,18.9443,-21.2229
244.931,1304.4679,19.044,-21.2152
244.981,1304.0962,19.1442,-21.4629
245.031,1316.8139,19.2443,-21.6902
245.081,1307.6464,19.3442,-21.7301
245.131,1319.9127,19.4442,-21.8127
245.181,1309.3076,19.5441,-21.9252
245.231,1307.8008,19.6442,-22.0034
245.281,1316.6699,19.744,-22.1007
245.331,1298.5424,19.8439,-22.2029
245.381,1304.5106,19.9439,-22.2197
245.431,1301.7875,20.0445,-22.3155
245.481,1297.3012,20.1441,-22.5971
245.531,1310.3672,20.2442,-22.7766
245.581,1300.0373,20.3442,-22.8621
245.631,1314.2419,20.4447,-22.9019
245.681,1304.057,20.5442,-22.9485
245.731,1296.4839,20.644,-23.1224
245.781,1308.0498,20.7443,-23.1688
245.831,1292.4299,20.8441,-23.3199
245.881,1301.5709,20.9445,-23.4922
245.931,1297.8908,21.0442,-23.43
245.981,1293.1966,21.1442,-23.6296
246.031,1305.2868,21.2442,-23.7482
246.081,1293.0954,21.3443,-23.9154
246.131,1302.4645,21.4443,-23.974
246.181,1299.4486,21.5436,-24.1755
246.231,1293.3291,21.6441,-24.3341
