Time,Force,Rotation,Torque
(s),(mN),(deg),(N-mm)
167.596,403.401,21.1424,-17.3303
167.646,410.4966,21.2424,-17.3427
167.696,407.595,21.3425,-17.2965
167.746,406.4472,21.4424,-17.302
167.796,404.8465,21.5418,-17.4332
167.846,408.1822,21.6423,-17.4115
167.896,405.5251,21.7424,-17.4637
167.946,408.9419,21.8422,-17.4389
167.996,412.3718,21.9424,-17.6689
168.046,410.2507,22.0423,-17.4041
168.096,411.874,22.1424,-17.5554
168.146,403.9214,22.2429,-17.5708
168.196,409.173,22.3424,-17.7778
168.246,416.5416,22.4421,-17.823
168.296,416.3494,22.5425,-17.8002
168.346,416.402,22.6424,-17.649
168.396,418.7548,22.7425,-17.8514
168.446,416.5924,22.8424,-17.8737
168.496,418.0814,22.9423,-17.8093
168.546,416.923,23.0422,-17.8918
168.596,419.5168,23.1424,-17.8874
168.646,424.3593,23.2424,-17.9894
168.696,420.0408,23.3421,-18.0042
168.746,418.1394,23.4421,-18.0377
168.796,416.9866,23.5424,-18.0434
168.846,425.0662,23.6422,-18.0705
168.896,426.6171,23.7421,-18.0875
168.946,426.7154,23.8421,-18.1256
168.996,427.3652,23.9421,-18.2045
169.046,428.2037,24.0426,-18.1977
169.096,429.6215,24.1423,-18.2831
169.146,425.1678,24.2421,-18.3796
169.196,425.0647,24.3421,-18.4384
169.246,435.7631,24.442,-18.3802
169.296,435.2373,24.542,-18.3696
169.346,434.1294,24.6423,-18.4364
169.396,428.6442,24.7422,-18.6141
169.446,435.9646,24.8421,-18.4235
169.496,433.6921,24.942,-18.5447
169.546,437.2807,25.0422,-18.5857
169.596,434.1967,25.1418,-18.7624
169.646,437.4303,25.2418,-18.5911
169.696,430.8649,25.3422,-18.7
169.746,431.4021,25.442,-18.7012
169.796,432.948,25.5422,-18.8013
169.846,438.6579,25.642,-18.8175
169.896,443.6153,25.7421,-18.9493
169.946,442.4558,25.8426,-19.0393
169.996,438.4489,25.9421,-19.078
170.046,439.6174,26.0421,-19.0834
170.096,441.4999,26.1421,-19.0942
170.146,438.9577,26.242,-19.1208
170.196,442.502,26.3419,-19.0584
170.246,446.0091,26.4423,-19.1277
170.296,444.0192,26.542,-19.3055
170.346,439.5933,26.6422,-19.3283
170.396,435.0846,26.742,-19.2892
170.446,439.5494,26.842,-19.4097
170.496,434.509,26.9418,-19.4103
170.546,441.5113,27.0418,-19.489
170.596,439.3079,27.142,-19.5806
170.646,434.9132,27.2422,-19.5659
170.696,433.4993,27.3421,-19.6147
170.746,436.293,27.442,-19.7647
170.796,440.3951,27.5422,-19.8378
170.846,441.4734,27.6425,-19.8115
170.896,442.2634,27.742,-19.9187
170.946,438.892,27.8419,-19.866
170.996,438.4562,27.9421,-19.9015
171.046,439.2768,28.042,-19.9376
171.096,441.535,28.1423,-20.1061
171.146,441.0211,28.242,-20.0475
171.196,442.9444,28.3421,-20.1755
171.246,440.2328,28.4421,-20.1289
171.296,435.7371,28.5421,-20.2537
171.346,434.3599,28.642,-20.2424
171.396,438.37,28.7412,-20.3088
171.446,440.0013,28.8419,-20.3072
171.496,445.5443,28.9417,-20.3688
171.546,439.4917,29.0418,-20.4504
171.596,436.4639,29.1418,-20.3357
171.646,435.0653,29.2418,-20.5344
171.696,431.0761,29.3419,-20.5934
171.746,435.2231,29.4424,-20.6306
171.796,437.7719,29.5419,-20.6196
171.846,440.0646,29.6419,-20.5751
171.896,437.2548,29.7419,-20.7308
171.946,437.4112,29.8418,-20.824
171.996,432.6205,29.9421,-20.8179
172.046,437.069,30.0419,-20.858
172.096,441.797,30.1419,-20.9042
172.146,445.7413,30.2418,-20.9532
172.196,440.9757,30.342,-21.1008
172.246,439.8325,30.4419,-21.2003
172.296,440.373,30.5416,-21.2614
172.346,443.8961,30.6416,-21.2038
172.377,442.1963,30.7037,-21.251
172.378,441.8341,30.7057,-21.2497
196.737,323.7375,1.1196,-8.8214
196.787,320.8818,1.1209,-8.8452
196.837,324.3494,1.1981,-9.0883
196.887,320.7058,1.3012,-9.3362
196.937,317.7322,1.4012,-9.3325
196.987,315.4701,1.5009,-9.2025
197.037,323.2241,1.6013,-9.3108
197.087,322.9298,1.7011,-9.387
197.137,323.394,1.8006,-9.5708
197.187,319.898,1.9012,-9.6788
197.237,322.5441,2.001,-9.7314
197.287,315.8757,2.1011,-9.6815
197.337,322.1607,2.2012,-9.6875
197.387,323.6643,2.301,-9.9039
197.437,324.9871,2.4016,-9.9618
197.487,324.4803,2.501,-9.8913
197.537,324.6235,2.6013,-10.0422
197.587,327.1656,2.7011,-10.049
197.637,322.8432,2.8008,-10.0174
197.687,323.0511,2.9009,-10.0623
197.737,329.2338,3.0012,-10.093
197.787,327.4004,3.1007,-10.1071
197.837,325.6147,3.2009,-10.1744
197.887,321.4356,3.3011,-10.2192
197.937,321.0602,3.4009,-10.1354
197.987,323.7649,3.501,-10.3543
198.037,327.7394,3.6005,-10.3159
198.087,330.2364,3.7009,-10.3375
198.137,326.5283,3.8009,-10.531
198.187,326.2278,3.9007,-10.5012
198.237,326.2285,4.0009,-10.5851
198.287,325.2315,4.1009,-10.495
198.337,322.4016,4.2006,-10.5185
198.387,326.3091,4.3013,-10.6055
198.437,325.2909,4.4008,-10.6715
198.487,322.2488,4.5011,-10.7989
198.537,323.9287,4.6006,-10.8517
198.587,326.3645,4.7005,-10.9401
198.637,325.0872,4.8007,-11.0057
198.687,327.3456,4.9005,-11.2724
198.737,325.7068,5.0008,-11.1316
198.787,326.7506,5.1005,-11.256
198.837,324.4939,5.2006,-11.2879
198.887,325.3725,5.3007,-11.3899
198.937,329.8385,5.4005,-11.2543
198.987,329.7956,5.5004,-11.3786
199.037,335.3881,5.6003,-11.5238
199.087,326.838,5.7006,-11.5645
199.137,327.2825,5.8005,-11.573
199.187,327.4465,5.9005,-11.6318
199.237,331.6078,6.0006,-11.7149
199.287,328.6437,6.1007,-11.7452
199.337,337.9778,6.2006,-11.8028
199.387,337.1595,6.3005,-11.8501
199.437,334.9863,6.4005,-11.9567
199.487,332.9412,6.5003,-11.8694
199.537,333.8045,6.6005,-12.0439
199.587,338.7074,6.7004,-12.0258
199.637,337.2176,6.8004,-12.0698
199.687,345.2716,6.9007,-12.1265
199.737,342.0765,7.0005,-12.1383
199.787,335.8164,7.1004,-12.2021
199.837,337.9478,7.2002,-12.3091
199.887,341.3699,7.3004,-12.2857
199.937,341.2521,7.4,-12.3467
199.987,345.0641,7.5006,-12.3303
200.037,349.04,7.6004,-12.3734
200.087,344.6655,7.7004,-12.402
200.137,345.1476,7.8009,-12.4769
200.187,343.9977,7.9005,-12.5213
200.237,344.397,8.0003,-12.396
200.287,349.0917,8.1004,-12.4609
200.337,350.2103,8.2001,-12.6354
200.387,353.7465,8.3002,-12.6608
200.437,352.0447,8.4004,-12.6229
200.487,349.7805,8.5003,-12.6737
200.537,350.6304,8.6003,-12.6162
200.587,353.8755,8.7003,-12.6746
200.637,353.5796,8.8003,-12.784
200.687,358.3413,8.9002,-12.7062
200.737,356.6101,8.9997,-12.6636
200.787,353.4037,9.1002,-12.9661
200.837,354.7616,9.2002,-12.7936
200.887,351.9113,9.3004,-12.7152
200.937,358.245,9.4004,-12.9204
200.987,355.874,9.5003,-12.8978
201.037,358.7288,9.6006,-12.9151
201.087,356.6607,9.7004,-12.8875
201.137,356.786,9.8002,-12.98
201.187,357.2782,9.9004,-12.9582
201.237,357.0679,10.0001,-13.135
201.287,359.0092,10.1002,-13.1889
201.337,358.7975,10.2003,-13.1552
201.387,357.9936,10.3,-13.1338
201.437,354.1702,10.4004,-13.1996
201.487,355.6752,10.5004,-13.369
201.537,353.3058,10.6001,-13.2537
201.587,355.4297,10.7004,-13.3228
201.637,360.5558,10.7999,-13.4543
201.687,358.9032,10.9002,-13.4664
201.737,355.5914,11.0001,-13.6919
201.787,355.4339,11.1001,-13.4947
201.837,350.7381,11.2001,-13.6485
201.887,356.0041,11.3003,-13.6623
201.937,358.0045,11.3999,-13.6473
201.987,360.9332,11.5005,-13.7876
202.037,358.1676,11.5999,-13.7672
202.087,358.7892,11.7005,-13.7519
202.137,358.5716,11.7999,-13.8039
202.187,349.546,11.9001,-13.9456
202.237,352.75,12.0001,-13.9877
202.287,358.9225,12.0999,-14.0088
202.337,358.696,12.2001,-14.067
202.387,363.2627,12.3001,-14.1218
202.437,358.9605,12.4001,-14.0631
202.487,359.5753,12.5002,-14.088
202.537,360.0654,12.5999,-14.2183
202.587,356.4229,12.7001,-14.2524
202.637,356.7988,12.7998,-14.3262
202.687,362.4893,12.9001,-14.276
202.737,359.6523,13,-14.3039
202.787,361.4928,13.1,-14.388
202.837,359.1022,13.2003,-14.473
202.887,365.436,13.3002,-14.5591
202.937,363.2149,13.3998,-14.4595
202.987,367.1601,13.5001,-14.4568
203.037,365.2548,13.5998,-14.6932
203.087,364.9663,13.6998,-14.6816
203.137,362.7288,13.8,-14.6536
203.187,366.5668,13.8999,-14.7621
203.237,365.7459,13.9999,-14.8326
203.287,369.0641,14.0996,-14.7323
203.337,371.7045,14.1999,-14.9243
203.387,370.4155,14.2997,-14.7936
203.437,365.0875,14.3994,-14.9105
203.487,363.8073,14.4997,-14.9473
203.537,367.2084,14.5993,-14.932
203.587,369.438,14.6999,-15.0468
203.637,367.8746,14.7998,-15.0399
203.687,371.8337,14.8998,-15.0219
203.737,366.5087,15.0001,-15.0847
203.787,364.0248,15.0998,-15.1078
203.837,364.0667,15.1996,-15.1439
203.887,362.3301,15.2997,-15.1391
203.937,361.9263,15.3996,-15.1964
203.987,363.0233,15.4994,-15.2473
204.037,362.7442,15.5997,-15.2306
204.087,359.5877,15.6996,-15.319
204.137,359.2056,15.7997,-15.3599
204.187,358.5134,15.8997,-15.2905
204.237,361.6372,15.9997,-15.3898
204.287,364.8948,16.0996,-15.3397
204.337,371.5756,16.1989,-15.3319
204.387,366.7747,16.2995,-15.4794
204.437,362.3494,16.3994,-15.5042
204.487,366.4257,16.4998,-15.4335
204.537,364.4591,16.5995,-15.6454
204.587,363.4063,16.6996,-15.7104
204.637,368.9566,16.7999,-15.6551
204.687,372.661,16.8998,-15.5835
204.737,367.4861,16.9993,-15.6794
204.787,364.3872,17.0994,-15.5671
204.837,371.3979,17.1995,-15.8375
204.887,368.1456,17.2994,-15.899
204.937,374.0571,17.3998,-15.7902
204.987,374.1404,17.4994,-15.9143
205.037,374.7584,17.5994,-15.9419
205.087,373.584,17.6996,-16.0615
205.137,374.2636,17.7994,-15.99
205.187,377.7065,17.8993,-15.9251
205.237,375.8379,17.9991,-16.0144
205.287,376.7488,18.099,-15.9431
205.337,379.3169,18.1995,-16.0477
205.387,377.1675,18.2993,-16.228
205.437,377.806,18.3993,-16.0192
205.487,376.6665,18.4995,-16.1689
205.537,383.1453,18.5994,-16.4083
205.587,385.3855,18.6997,-16.176
205.637,385.5297,18.7992,-16.4355
205.687,380.5447,18.8997,-16.1245
205.737,385.121,18.999,-16.3633
205.787,380.3173,19.0992,-16.4309
205.837,385.5312,19.1991,-16.5546
205.887,388.3851,19.2992,-16.3335
205.937,392.19,19.3992,-16.538
205.987,390.3271,19.4992,-16.4528
206.037,390.2294,19.5992,-16.5951
206.087,390.8292,19.6993,-16.6613
206.137,391.9457,19.799,-16.6509
206.187,395.3446,19.8991,-16.8426
206.237,398.6767,19.999,-16.7563
206.287,399.1696,20.0992,-16.7829
206.337,399.8398,20.199,-16.8452
206.387,397.9413,20.2992,-17.0231
206.437,395.5287,20.3996,-16.8869
206.487,399.7802,20.4993,-16.9551
206.537,399.0183,20.599,-17.1268
206.587,401.6399,20.6993,-17.1501
206.637,407.8529,20.7992,-16.9471
206.687,410.2478,20.8989,-17.2016
206.737,403.012,20.9992,-17.1664
206.787,402.6804,21.0991,-17.2665
206.837,406.3724,21.1991,-17.2549
206.887,409.7339,21.2991,-17.3406
206.937,415.015,21.3992,-17.3637
206.987,419.7688,21.4991,-17.1122
207.037,416.3099,21.5988,-17.3699
207.087,416.7292,21.6991,-17.4238
207.137,415.3258,21.7987,-17.3873
207.187,418.3416,21.8993,-17.4329
207.237,417.9642,21.9992,-17.5399
207.287,422.0682,22.0992,-17.5825
207.337,416.1583,22.1996,-17.6455
207.387,422.2209,22.2993,-17.4066
207.437,415.668,22.3992,-17.6268
207.487,416.5737,22.4992,-17.7023
207.537,416.3468,22.599,-17.6687
207.587,420.7202,22.699,-17.6897
207.637,425.2657,22.7992,-17.8124
207.687,419.6211,22.8991,-17.8126
207.737,413.3442,22.9991,-17.8944
207.787,414.8594,23.0991,-18.0111
207.837,415.5969,23.1991,-17.8531
207.887,419.6969,23.2991,-17.9125
207.937,418.7212,23.3987,-17.8937
207.987,422.1973,23.499,-18.0342
208.037,423.9514,23.5989,-18.0873
208.087,416.2491,23.6992,-18.0831
208.137,419.0647,23.799,-18.0919
208.187,420.4167,23.899,-18.0812
208.237,421.8892,23.9992,-18.1209
208.287,427.3776,24.0991,-18.1471
208.337,425.4949,24.1988,-18.2439
208.387,420.9557,24.299,-18.3675
208.437,422.8957,24.399,-18.3424
208.487,421.8535,24.499,-18.3926
208.537,422.995,24.5991,-18.2546
208.587,430.1309,24.6987,-18.4762
208.637,427.9391,24.7989,-18.5083
208.687,423.3366,24.8988,-18.6937
208.737,422.1369,24.999,-18.604
208.787,425.5348,25.0989,-18.6547
208.837,424.5504,25.1983,-18.6628
208.887,432.4417,25.2991,-18.7192
208.937,432.9754,25.399,-18.8257
208.987,431.1844,25.4989,-18.8021
209.037,433.7703,25.5988,-18.8627
209.087,431.1111,25.699,-18.8637
209.137,433.0931,25.7989,-18.9142
209.187,435.82,25.8992,-19.0593
209.237,443.1979,25.999,-19.0591
209.287,441.2239,26.0987,-19.1036
209.337,439.8169,26.1989,-19.0706
209.387,437.3955,26.2989,-19.0909
209.437,438.4721,26.3989,-19.1871
209.487,445.8908,26.499,-19.1614
209.537,445.4255,26.5989,-19.2271
209.587,450.3055,26.699,-19.2498
209.637,444.952,26.7991,-19.3331
209.687,446.2334,26.8989,-19.3923
209.737,444.0162,26.9987,-19.4258
209.787,444.4375,27.0988,-19.4003
209.837,442.5386,27.1988,-19.4936
209.887,446.485,27.2989,-19.4161
209.937,447.0384,27.3988,-19.6442
209.987,442.6498,27.499,-19.7339
210.037,443.3687,27.5994,-19.7301
210.087,444.6235,27.699,-19.8391
210.137,444.0516,27.7987,-19.8513
210.187,446.7467,27.8989,-19.868
210.237,444.3071,27.9988,-19.9755
210.287,439.9652,28.0986,-19.9838
210.337,439.6256,28.199,-19.9267
210.387,443.3076,28.2988,-20.0582
210.437,441.1416,28.3989,-20.0908
210.487,441.5207,28.4988,-20.2162
210.537,444.529,28.5989,-20.284
210.587,440.8425,28.6988,-20.2946
210.637,442.2079,28.7986,-20.2883
210.687,437.2825,28.8989,-20.3757
210.737,441.6496,28.9984,-20.5143
210.787,438.4044,29.0988,-20.3701
210.837,441.8651,29.1988,-20.4723
210.887,440.5549,29.2988,-20.5409
210.937,440.1424,29.3992,-20.6389
210.987,431.683,29.4989,-20.681
211.037,432.2554,29.5987,-20.7078
211.087,434.8753,29.6987,-20.8574
211.137,433.2047,29.7988,-20.8545
211.187,439.6864,29.8986,-20.8368
211.237,435.8969,29.9988,-20.8357
211.287,436.5873,30.0987,-20.9807
211.337,439.393,30.1987,-21.0158
211.387,436.6424,30.2987,-21.0548
211.437,438.8962,30.3988,-21.0386
211.487,442.2707,30.4988,-21.1385
211.537,440.8091,30.5983,-21.1647
211.587,440.6315,30.6987,-21.4275
211.637,439.3189,30.7986,-21.2749
211.687,443.3241,30.899,-21.4231
211.722,445.1617,30.969,-21.369
211.723,444.7852,30.971,-21.3689
236.103,319.2284,1.3698,-8.9734
236.153,319.846,1.3711,-9.0982
236.203,319.2996,1.448,-9.1063
236.253,317.4544,1.5512,-9.3736
236.303,315.4222,1.651,-9.3962
236.353,319.7537,1.7508,-9.37
236.403,317.0874,1.8508,-9.4452
236.453,317.0547,1.9511,-9.5407
236.503,319.7373,2.051,-9.5181
236.553,322.2789,2.1509,-9.5941
236.603,320.5025,2.251,-9.6952
236.653,321.4068,2.3511,-9.6511
236.703,321.0572,2.4514,-9.8114
236.753,319.3357,2.551,-9.9116
236.803,324.5676,2.6508,-10.0681
236.853,327.5514,2.751,-10.0884
236.903,327.1432,2.8507,-10.0477
236.953,322.7854,2.9512,-10.0818
237.003,323.3531,3.0507,-10.1656
237.053,324.6722,3.1507,-10.1686
237.103,326.5122,3.2512,-10.2385
237.153,327.0979,3.351,-10.2375
237.203,332.5877,3.451,-10.2596
237.253,326.5795,3.5507,-10.2811
237.303,332.7219,3.6504,-10.2304
237.353,325.94,3.7509,-10.3484
237.403,328.6864,3.8508,-10.36
237.453,328.4786,3.9508,-10.4925
237.503,330.2931,4.051,-10.5331
237.553,333.1953,4.1508,-10.451
237.603,329.2337,4.2515,-10.6807
237.653,325.3703,4.3509,-10.9239
237.703,325.0193,4.4508,-10.9742
237.753,330.1252,4.551,-11.0105
237.803,331.3242,4.6509,-11.1079
237.853,330.0879,4.7509,-10.9728
237.903,328.4984,4.8508,-11.1329
237.953,323.7532,4.9506,-11.2602
238.003,330.2475,5.0508,-11.1719
238.053,329.4254,5.1507,-11.2106
238.103,330.7223,5.2504,-11.2481
238.153,330.7657,5.3499,-11.2596
238.203,333.5209,5.4509,-11.3122
238.253,329.215,5.5506,-11.4035
238.303,329.8207,5.6506,-11.446
238.353,330.2217,5.7506,-11.4669
238.403,328.7015,5.8506,-11.585
238.453,334.6649,5.9508,-11.6846
238.503,331.3499,6.0509,-11.653
238.553,335.487,6.1507,-11.7401
238.603,334.1613,6.2503,-11.7404
238.653,335.8636,6.3505,-11.7541
238.703,330.2447,6.4505,-11.8129
238.753,335.2358,6.5509,-11.8094
238.803,341.1414,6.6505,-11.9698
238.853,340.5713,6.7506,-11.9826
238.903,335.7049,6.8506,-12.1444
238.953,339.2031,6.9508,-12.0781
239.003,336.351,7.0506,-12.2413
239.053,339.6326,7.1501,-12.0871
239.103,340.0746,7.2506,-12.2665
239.153,344.2387,7.3506,-12.3124
239.203,339.2806,7.4506,-12.2578
239.253,341.1717,7.5506,-12.3747
239.303,343.822,7.6506,-12.3911
239.353,342.9543,7.7507,-12.3844
239.403,342.0766,7.851,-12.3851
239.453,346.7062,7.9505,-12.5023
239.503,344.8316,8.0507,-12.5752
239.553,343.2168,8.1507,-12.5331
239.603,343.0752,8.2504,-12.6167
239.653,346.8291,8.3507,-12.6612
239.703,349.5116,8.4504,-12.665
239.753,354.1469,8.5505,-12.6384
239.803,353.5565,8.6504,-12.7468
239.853,350.5993,8.7504,-12.7734
239.903,354.9059,8.8504,-12.7157
239.953,349.3602,8.9501,-12.8621
240.003,351.07,9.0503,-12.8481
240.053,355.4909,9.1504,-12.8351
240.103,357.6309,9.2505,-12.9194
240.153,361.6198,9.3503,-12.9085
240.203,354.1679,9.4503,-12.9948
240.253,357.2474,9.5503,-12.9409
240.303,356.957,9.6509,-12.9942
240.353,357.2907,9.7503,-13.0596
240.403,357.9166,9.8504,-13.0418
240.453,356.2949,9.9502,-13.0291
240.503,358.4687,10.0501,-13.1415
240.553,354.7216,10.1507,-13.1997
240.603,352.1844,10.2503,-13.1945
240.653,356.7432,10.3501,-13.226
240.703,352.6356,10.4502,-13.1682
240.753,358.2383,10.5503,-13.3163
240.803,359.7061,10.6503,-13.3026
240.853,356.9411,10.7501,-13.4199
240.903,356.3977,10.8498,-13.3714
240.953,355.413,10.9504,-13.4191
241.003,355.6922,11.0497,-13.4606
241.053,356.413,11.1504,-13.5245
241.103,362.7498,11.2503,-13.4913
241.153,361.6579,11.3499,-13.5848
241.203,353.9519,11.4507,-13.6269
241.253,356.0843,11.5503,-13.6638
241.303,354.0546,11.6497,-13.6973
241.353,356.4047,11.7501,-13.8614
241.403,360.4127,11.8502,-13.9281
241.453,358.6575,11.95,-13.903
241.503,355.7621,12.0501,-14.0175
241.553,356.4794,12.15,-13.964
241.603,353.2454,12.2498,-14.15
241.653,350.7003,12.3499,-14.2502
241.703,358.0622,12.45,-14.2056
241.753,362.7586,12.5497,-14.2435
241.803,357.5769,12.6499,-14.1671
241.853,356.4841,12.7498,-14.2454
241.903,358.0021,12.8501,-14.3378
241.953,356.2747,12.9499,-14.232
242.003,356.5807,13.0499,-14.2512
242.053,358.7973,13.1501,-14.5041
242.103,361.4168,13.2503,-14.4595
242.153,363.1991,13.3499,-14.4997
242.203,360.3769,13.45,-14.5717
242.253,358.4183,13.5498,-14.56
242.303,357.4168,13.6499,-14.6797
242.353,361.3194,13.75,-14.6772
242.403,361.6169,13.8497,-14.6386
242.453,365.2713,13.9498,-14.7124
242.503,368.636,14.0498,-14.7591
242.553,363.2492,14.1498,-14.8162
242.603,363.5989,14.2497,-14.9
242.653,363.2838,14.3491,-14.9794
242.703,365.6813,14.4497,-14.9708
242.753,369.1811,14.5496,-15.0111
242.803,365.274,14.6497,-15.0218
242.853,365.7573,14.7497,-14.9462
242.903,364.8561,14.8496,-15.1515
242.953,363.8844,14.9496,-15.0976
243.003,367.2505,15.05,-15.0827
243.053,370.1415,15.1496,-14.9978
243.103,367.1873,15.2496,-15.1544
243.153,364.3739,15.3497,-15.1982
243.203,363.4887,15.4495,-15.3357
243.253,360.7888,15.5497,-15.308
243.303,360.7771,15.6497,-15.2123
243.353,355.5864,15.7495,-15.3951
243.403,363.0044,15.8495,-15.3551
243.453,361.3681,15.9495,-15.4236
243.503,365.5187,16.0498,-15.4231
243.553,360.285,16.1492,-15.3637
243.603,356.2846,16.2494,-15.3163
243.653,357.2092,16.3495,-15.5342
243.703,367.0453,16.4494,-15.5593
243.753,366.0502,16.5496,-15.4436
243.803,362.9414,16.6496,-15.5315
243.853,365.385,16.7497,-15.6445
243.903,365.4092,16.8501,-15.6703
243.953,362.8834,16.9495,-15.6337
244.003,366.1451,17.0495,-15.7277
244.053,368.5919,17.1495,-15.672
244.103,366.2157,17.2494,-15.8365
244.153,368.6607,17.3497,-15.9622
244.203,370.3682,17.4495,-15.8544
244.253,369.2673,17.5494,-15.9571
244.303,369.8102,17.6495,-15.9908
244.353,378.8614,17.7496,-16.0075
244.403,376.5609,17.8492,-16.0421
244.453,374.4784,17.9492,-15.8829
244.503,376.6554,18.0491,-16.044
244.553,373.7733,18.1494,-16.0793
244.603,371.1285,18.2496,-16.2213
244.653,378.1113,18.3493,-16.1679
244.703,379.5334,18.4495,-16.0755
244.753,384.7688,18.5493,-16.277
244.803,382.7407,18.65,-16.2309
244.853,379.5118,18.7493,-16.3498
244.903,382.0104,18.8492,-16.4271
244.953,381.5737,18.9495,-16.291
245.003,383.7862,19.0492,-16.5186
245.053,387.2531,19.1494,-16.4412
245.103,387.0684,19.2493,-16.4441
245.153,385.8442,19.3494,-16.6772
245.203,388.9673,19.4495,-16.5954
245.253,382.6834,19.5494,-16.6835
245.303,389.7658,19.6495,-16.6351
245.353,391.1441,19.749,-16.5581
245.403,389.9567,19.8493,-16.6801
245.453,388.7232,19.9492,-16.8195
245.503,393.4055,20.0494,-16.7802
245.553,391.441,20.1492,-16.8652
245.603,385.8832,20.2492,-17.0034
245.653,391.3366,20.3493,-16.7668
245.703,391.4901,20.4498,-16.9859
245.753,397.9861,20.5494,-17.0235
245.803,400.1597,20.6492,-17.0957
245.853,396.1845,20.7492,-17.1405
245.903,395.9844,20.8492,-17.1841
245.953,399.2715,20.9494,-17.0359
246.003,402.8079,21.0492,-17.1324
246.053,404.4307,21.1491,-17.2978
246.103,409.4986,21.2491,-17.3153
246.153,409.2938,21.3492,-17.3174
246.203,409.458,21.4491,-17.3286
246.253,413.1502,21.5485,-17.4316
246.303,418.5807,21.6491,-17.2507
246.353,418.0385,21.7491,-17.3724
246.403,420.8215,21.8491,-17.4872
246.453,421.2736,21.9492,-17.4407
246.503,421.778,22.0492,-17.4727
246.553,420.3168,22.1492,-17.6761
246.603,418.6327,22.2496,-17.4549
246.653,419.5293,22.3491,-17.6188
246.703,424.8471,22.4489,-17.6119
246.753,435.0131,22.5492,-17.5296
246.803,433.4607,22.6491,-17.7738
246.853,424.6583,22.7491,-17.7026
246.903,424.156,22.8491,-17.677
246.953,424.0715,22.9492,-17.778
247.003,423.4495,23.0491,-17.9326
247.053,430.3855,23.1492,-17.8894
247.103,430.7986,23.2492,-17.9398
247.153,431.8776,23.3487,-17.8323
247.203,428.5334,23.4489,-17.9605
247.253,426.6583,23.549,-17.9953
247.303,424.187,23.6488,-18.1404
247.353,427.7335,23.7492,-18.2418
247.403,433.0252,23.849,-18.1475
247.453,431.9563,23.949,-18.1163
247.503,426.98,24.0495,-18.1734
247.553,425.2683,24.1488,-18.2788
247.603,424.7685,24.2489,-18.2556
247.653,426.8238,24.3489,-18.4091
247.703,429.3074,24.4489,-18.4897
247.753,432.7421,24.5487,-18.4692
247.803,433.7481,24.6489,-18.6205
247.853,432.6215,24.7488,-18.5567
247.903,426.514,24.849,-18.547
247.953,429.8649,24.9488,-18.6238
248.003,430.4911,25.0488,-18.7291
248.053,431.5327,25.1486,-18.7174
248.103,428.9778,25.2485,-18.6637
248.153,432.3415,25.3487,-18.7631
248.203,430.0109,25.449,-18.856
248.253,430.2762,25.5485,-18.854
248.303,429.8158,25.6487,-18.7917
248.353,433.8529,25.7487,-18.9227
248.403,438.0215,25.8492,-18.9681
248.453,438.2785,25.9488,-18.9491
248.503,436.5604,26.0486,-19.0553
248.553,436.653,26.1487,-19.103
248.603,442.1133,26.2484,-19.1018
248.653,442.3987,26.349,-19.1176
248.703,441.0228,26.4486,-19.0415
248.753,442.7576,26.5485,-19.2445
248.803,443.8474,26.6487,-19.2623
248.853,444.8014,26.7486,-19.2791
248.903,441.5223,26.8485,-19.3822
248.953,443.6815,26.9484,-19.425
249.003,444.0254,27.0483,-19.4363
249.053,444.6439,27.1483,-19.3906
249.103,443.6216,27.2484,-19.5656
249.153,448.6118,27.3484,-19.4872
249.203,444.189,27.4483,-19.5665
249.253,447.7629,27.5485,-19.6533
249.303,445.2627,27.6489,-19.8584
249.353,444.4116,27.7485,-19.7474
249.403,440.8647,27.8484,-19.9043
249.453,442.1504,27.9484,-19.9555
249.503,442.4618,28.0482,-19.97
249.553,440.7445,28.1485,-19.9954
249.603,438.5037,28.2482,-20.1479
249.653,434.2802,28.3483,-20.1274
249.703,437.6619,28.4484,-20.1238
249.753,435.754,28.5485,-20.2225
249.803,437.6798,28.6483,-20.3393
249.853,442.1231,28.7477,-20.2206
249.903,436.6632,28.8484,-20.2606
249.953,435.2318,28.9483,-20.4009
250.003,437.1438,29.0483,-20.4486
250.053,436.5057,29.1484,-20.4554
250.103,432.6967,29.2483,-20.4769
250.153,439.1422,29.3483,-20.5797
250.203,440.7208,29.4488,-20.7148
250.253,438.6174,29.5482,-20.6172
250.303,437.1857,29.6481,-20.7504
250.353,436.4737,29.7484,-20.7505
250.403,438.2988,29.8482,-20.8524
250.453,442.2545,29.9483,-20.8514
250.503,442.0457,30.0483,-20.9521
250.553,439.0469,30.1482,-20.9183
250.603,436.2784,30.2481,-21.1192
250.653,441.2327,30.3483,-21.0656
250.703,448.9089,30.4482,-21.0385
250.753,446.4169,30.5479,-21.1472
250.803,449.2342,30.648,-21.1722
250.853,450.8853,30.7481,-21.2744
250.903,449.1114,30.8481,-21.4306
250.953,449.8853,30.9483,-21.4012
251.003,448.3268,31.0482,-21.5457
251.053,448.0165,31.1481,-21.5712
251.075,450.8615,31.1927,-21.6404
251.076,450.72,31.1947,-21.6418
275.423,314.4746,1.6092,-8.9955
275.473,315.4892,1.6092,-9.0604
275.523,323.3655,1.6654,-9.2316
275.573,322.7647,1.7688,-9.3817
275.623,318.054,1.8693,-9.405
275.673,314.5367,1.9694,-9.515
275.723,318.5118,2.0694,-9.5641
