Time,Displacement,Force,Rotation,Torque
31.067,1.6502,0.0002,7.7841,0.00072
31.087,1.6502,0.0002,7.8042,0.00073
31.107,1.6502,0.0002,7.8233,0.00072
31.127,1.6502,0.0002,7.841,0.0007
31.147,1.6502,0.0002,7.8583,0.00071
31.167,1.6502,0.0002,7.8758,0.00071
31.187,1.6502,0.0002,7.8937,0.00073
31.207,1.6502,0.0002,7.9125,0.00074
31.227,1.6502,0.0002,7.9318,0.00074
31.247,1.6502,0.0002,7.9514,0.00074
31.267,1.6502,0.0002,7.9719,0.00073
31.287,1.6502,0.0002,7.9941,0.00073
31.307,1.6502,0.0002,8.017,0.00073
31.327,1.6502,0.0002,8.0396,0.00074
31.347,1.6502,0.0002,8.0625,0.00075
31.367,1.6502,0.0002,8.0851,0.00074
31.387,1.6502,0.0002,8.1062,0.00074
31.407,1.6502,0.0002,8.1263,0.00074
31.427,1.6502,0.0002,8.1466,0.00074
31.447,1.6502,0.0002,8.1672,0.00075
31.467,1.6502,0.0002,8.1874,0.00074
31.487,1.6502,0.0002,8.2061,0.00075
31.507,1.6502,0.0002,8.2234,0.00076
31.527,1.6502,0.0002,8.2403,0.00076
31.547,1.6502,0.0002,8.2575,0.00075
31.567,1.6502,0.0002,8.2755,0.00075
31.587,1.6502,0.0002,8.2942,0.00076
31.607,1.6502,0.0002,8.3135,0.00077
31.627,1.6502,0.0002,8.3331,0.00077
31.647,1.6502,0.0002,8.3536,0.00078
31.667,1.6502,0.0002,8.3751,0.00076
31.687,1.6502,0.0002,8.397,0.00075
31.707,1.6502,0.0002,8.4189,0.00077
31.727,1.6502,0.0002,8.4406,0.00077
31.747,1.6502,0.0002,8.4618,0.00077
31.767,1.6502,0.0002,8.4825,0.00077
31.787,1.6502,0.0002,8.5034,0.00078
31.807,1.6502,0.0002,8.5246,0.00079
31.827,1.6502,0.0002,8.5453,0.00079
31.847,1.6502,0.0002,8.5648,0.00079
31.867,1.6502,0.0002,8.583,0.00078
31.887,1.6502,0.0002,8.6006,0.00079
31.907,1.6502,0.0002,8.6181,0.0008
31.927,1.6502,0.0002,8.6359,0.00079
31.947,1.6502,0.0002,8.6541,0.00078
31.967,1.6502,0.0002,8.6731,0.00079
31.987,1.6502,0.0002,8.6924,0.0008
32.007,1.6502,0.0002,8.7125,0.0008
32.027,1.6502,0.0002,8.7336,0.0008
32.047,1.6502,0.0002,8.7556,0.0008
32.067,1.6502,0.0002,8.7781,0.0008
32.087,1.6502,0.0002,8.8003,0.0008
32.107,1.6502,0.0002,8.8218,0.00079
32.127,1.6502,0.0002,8.8432,0.00081
32.147,1.6502,0.0002,8.8646,0.0008
32.167,1.6502,0.0002,8.8853,0.00081
32.187,1.6502,0.0002,8.9057,0.00083
32.207,1.6502,0.0002,8.9268,0.00082
32.227,1.6502,0.0002,8.9472,0.00082
32.247,1.6502,0.0002,8.9657,0.00081
32.267,1.6502,0.0002,8.9827,0.00081
32.287,1.6502,0.0002,8.9992,0.00079
32.307,1.6502,0.0002,9.0163,0.00081
32.327,1.6502,0.0002,9.0345,0.00082
32.347,1.6502,0.0002,9.0537,0.00082
32.367,1.6502,0.0002,9.0736,0.00082
32.387,1.6502,0.0002,9.0937,0.00082
32.407,1.6502,0.0002,9.1144,0.00084
32.427,1.6502,0.0002,9.136,0.00083
32.447,1.6502,0.0002,9.1582,0.00083
32.467,1.6502,0.0002,9.1803,0.00084
32.487,1.6502,0.0002,9.2017,0.00083
32.507,1.6502,0.0002,9.2228,0.00083
32.527,1.6502,0.0002,9.2437,0.00084
32.547,1.6502,0.0002,9.2645,0.00083
32.567,1.6502,0.0002,9.2852,0.00084
32.587,1.6502,0.0002,9.3053,0.00084
32.607,1.6502,0.0002,9.3243,0.00085
32.627,1.6502,0.0002,9.3423,0.00085
32.647,1.6502,0.0002,9.3594,0.00085
32.667,1.6502,0.0002,9.3767,0.00084
32.687,1.6502,0.0002,9.3947,0.00084
32.707,1.6502,0.0002,9.4135,0.00083
32.727,1.6502,0.0002,9.4329,0.00082
32.747,1.6502,0.0002,9.4529,0.00083
32.767,1.6502,0.0002,9.4736,0.00085
32.787,1.6502,0.0002,9.4953,0.00086
32.807,1.6502,0.0002,9.5178,0.00086
32.827,1.6502,0.0002,9.5404,0.00085
32.847,1.6502,0.0002,9.5626,0.00084
32.867,1.6502,0.0002,9.5844,0.00084
32.887,1.6502,0.0002,9.6055,0.00085
32.907,1.6502,0.0002,9.626,0.00085
32.927,1.6502,0.0002,9.6469,0.00085
32.947,1.6502,0.0002,9.6675,0.00085
32.967,1.6502,0.0002,9.6875,0.00085
32.987,1.6502,0.0002,9.7067,0.00084
33.007,1.6502,0.0002,9.7247,0.00084
33.027,1.6502,0.0002,9.7416,0.00085
33.047,1.6502,0.0002,9.7585,0.00084
33.067,1.6502,0.0002,9.7772,0.00084
33.087,1.6502,0.0002,9.797,0.00085
33.107,1.6502,0.0002,9.8164,0.00084
33.127,1.6502,0.0002,9.8358,0.00085
33.147,1.6502,0.0002,9.856,0.00086
33.167,1.6502,0.0002,9.8771,0.00087
33.187,1.6502,0.0002,9.8987,0.00087
33.207,1.6502,0.0002,9.9199,0.00086
33.227,1.6502,0.0002,9.9411,0.00087
33.247,1.6502,0.0002,9.9625,0.00087
33.267,1.6502,0.0002,9.9835,0.00087
33.287,1.6502,0.0002,10.0044,0.00087
33.307,1.6502,0.0002,10.0251,0.00087
33.327,1.6502,0.0002,10.0451,0.00087
33.347,1.6502,0.0002,10.0643,0.00087
33.367,1.6502,0.0002,10.0829,0.00088
33.387,1.6502,0.0002,10.1007,0.00087
33.407,1.6502,0.0002,10.1181,0.00088
33.427,1.6502,0.0002,10.1357,0.00089
33.447,1.6502,0.0002,10.154,0.00089
33.467,1.6502,0.0002,10.1729,0.00087
33.487,1.6502,0.0002,10.1924,0.00088
33.507,1.6502,0.0002,10.2127,0.00088
33.527,1.6502,0.0002,10.2341,0.0009
33.547,1.6502,0.0002,10.2564,0.00091
33.567,1.6502,0.0002,10.279,0.00089
33.587,1.6502,0.0002,10.3017,0.00089
33.607,1.6502,0.0002,10.3241,0.0009
33.627,1.6502,0.0002,10.3456,0.0009
33.647,1.6502,0.0002,10.3662,0.0009
33.667,1.6502,0.0002,10.3866,0.00089
33.687,1.6502,0.0002,10.4072,0.00089
33.707,1.6502,0.0002,10.4277,0.0009
33.727,1.6502,0.0002,10.4472,0.00092
33.747,1.6502,0.0002,10.4654,0.00092
33.767,1.6502,0.0002,10.4825,0.00091
33.787,1.6502,0.0002,10.4997,0.00091
33.807,1.6502,0.0002,10.5175,0.00091
33.827,1.6502,0.0002,10.5355,0.00091
33.847,1.6502,0.0002,10.5543,0.00091
33.867,1.6502,0.0002,10.5745,0.00092
33.887,1.6502,0.0002,10.5947,0.00091
33.907,1.6502,0.0002,10.6153,0.00091
33.927,1.6502,0.0002,10.6376,0.00091
33.947,1.6502,0.0002,10.6606,0.00091
33.967,1.6502,0.0002,10.6828,0.00093
33.987,1.6502,0.0002,10.7039,0.00092
34.007,1.6502,0.0002,10.7246,0.00093
34.027,1.6502,0.0002,10.7453,0.00092
34.047,1.6502,0.0002,10.766,0.00092
34.067,1.6502,0.0002,10.7862,0.00093
34.087,1.6502,0.0002,10.8061,0.00092
34.107,1.6502,0.0002,10.8251,0.00092
34.127,1.6502,0.0002,10.843,0.00092
34.147,1.6502,0.0002,10.8602,0.00092
34.167,1.6502,0.0002,10.8776,0.00092
34.187,1.6502,0.0002,10.8954,0.00092
34.207,1.6502,0.0002,10.9137,0.00091
34.227,1.6502,0.0002,10.9328,0.00094
34.247,1.6502,0.0002,10.9527,0.00093
34.267,1.6502,0.0002,10.9733,0.00092
34.287,1.6502,0.0002,10.9948,0.00092
34.307,1.6502,0.0002,11.0167,0.00093
34.327,1.6502,0.0002,11.0388,0.00093
34.347,1.6502,0.0002,11.0608,0.00094
34.367,1.6502,0.0002,11.0823,0.00094
34.387,1.6502,0.0002,11.1035,0.00093
34.407,1.6502,0.0002,11.1243,0.00094
34.427,1.6502,0.0002,11.145,0.00095
34.447,1.6502,0.0002,11.1655,0.00093
34.467,1.6502,0.0002,11.1855,0.00092
34.487,1.6502,0.0002,11.2045,0.00093
34.507,1.6502,0.0002,11.2224,0.00094
34.527,1.6502,0.0002,11.2399,0.00093
34.547,1.6502,0.0002,11.2574,0.00094
34.567,1.6502,0.0002,11.2753,0.00095
34.587,1.6502,0.0002,11.2938,0.00094
34.607,1.6502,0.0002,11.3131,0.00096
34.627,1.6502,0.0002,11.333,0.00095
34.647,1.6502,0.0002,11.3536,0.00095
34.667,1.6502,0.0002,11.3751,0.00095
34.687,1.6502,0.0002,11.3966,0.00096
34.707,1.6502,0.0002,11.4186,0.00097
34.727,1.6502,0.0002,11.4408,0.00097
34.747,1.6502,0.0002,11.462,0.00098
34.767,1.6502,0.0002,11.483,0.00097
34.787,1.6502,0.0002,11.5047,0.00099
34.807,1.6502,0.0002,11.5262,0.00098
34.827,1.6502,0.0002,11.5464,0.00098
34.847,1.6502,0.0002,11.5654,0.00097
34.867,1.6502,0.0002,11.5836,0.00096
34.887,1.6502,0.0002,11.6014,0.00096
34.907,1.6502,0.0002,11.6189,0.00098
34.927,1.6502,0.0002,11.6363,0.00096
34.947,1.6502,0.0002,11.6543,0.00096
34.967,1.6502,0.0002,11.6728,0.00098
34.987,1.6502,0.0002,11.692,0.00099
35.007,1.6502,0.0002,11.712,0.00097
35.027,1.6502,0.0002,11.7331,0.00097
35.047,1.6502,0.0002,11.7551,0.00097
35.067,1.6502,0.0002,11.7776,0.00097
35.087,1.6502,0.0002,11.8001,0.00099
35.107,1.6502,0.0002,11.8224,0.001
35.127,1.6502,0.0002,11.8439,0.001
35.147,1.6502,0.0002,11.8648,0.001
35.167,1.6502,0.0002,11.8856,0.00099
35.187,1.6502,0.0002,11.9065,0.00101
35.207,1.6502,0.0002,11.9269,0.001
35.227,1.6502,0.0002,11.9463,0.00098
35.247,1.6502,0.0002,11.9644,0.00098
35.267,1.6502,0.0002,11.9815,0.00099
35.287,1.6502,0.0002,11.9987,0.00101
35.307,1.6502,0.0002,12.0167,0.00099
35.327,1.6502,0.0002,12.0353,0.00099
35.347,1.6502,0.0002,12.0542,0.00099
35.367,1.6502,0.0002,12.0732,0.00101
35.387,1.6502,0.0002,12.0931,0.00101
35.407,1.6502,0.0002,12.1141,0.001
35.427,1.6502,0.0002,12.1354,0.00101
35.447,1.6502,0.0002,12.1572,0.00101
35.467,1.6502,0.0002,12.1793,0.00101
35.487,1.6502,0.0002,12.2011,0.00101
35.507,1.6502,0.0002,12.222,0.00102
35.527,1.6502,0.0002,12.242,0.00103
35.547,1.6502,0.0002,12.2625,0.00102
35.567,1.6502,0.0002,12.2837,0.00102
35.587,1.6502,0.0002,12.3044,0.00101
35.607,1.6502,0.0002,12.3233,0.001
35.627,1.6502,0.0002,12.3416,0.001
35.647,1.6502,0.0002,12.3599,0.001
35.667,1.6502,0.0002,12.3778,0.00101
35.687,1.6502,0.0002,12.3955,0.00101
35.707,1.6502,0.0002,12.4139,0.00103
35.727,1.6502,0.0002,12.4331,0.00102
35.747,1.6502,0.0002,12.4532,0.00103
35.767,1.6502,0.0002,12.4737,0.00101
35.787,1.6502,0.0002,12.4945,0.00102
35.807,1.6502,0.0002,12.5159,0.00104
35.827,1.6502,0.0002,12.5382,0.00104
35.847,1.6502,0.0002,12.5611,0.00103
35.867,1.6502,0.0002,12.5835,0.00103
35.887,1.6502,0.0002,12.6045,0.00102
35.907,1.6502,0.0002,12.6251,0.00104
35.927,1.6502,0.0002,12.6458,0.00104
35.947,1.6502,0.0002,12.6664,0.00104
35.967,1.6502,0.0002,12.6864,0.00104
35.987,1.6502,0.0002,12.7055,0.00102
36.007,1.6502,0.0002,12.7234,0.00101
36.027,1.6502,0.0002,12.7405,0.00101
36.047,1.6502,0.0002,12.7578,0.00103
36.067,1.6502,0.0002,12.7757,0.00104
36.087,1.6502,0.0002,12.7945,0.00105
36.107,1.6502,0.0002,12.8138,0.00104
36.127,1.6502,0.0002,12.8335,0.00106
36.147,1.6502,0.0002,12.8539,0.00104
36.167,1.6502,0.0002,12.8755,0.00104
36.187,1.6502,0.0002,12.8979,0.00105
36.207,1.6502,0.0002,12.92,0.00104
36.227,1.6502,0.0002,12.9414,0.00104
36.247,1.6502,0.0002,12.9625,0.00107
36.267,1.6502,0.0002,12.9829,0.00107
36.287,1.6502,0.0002,13.0033,0.00108
36.307,1.6502,0.0002,13.0244,0.00108
36.327,1.6502,0.0002,13.0452,0.00108
36.347,1.6502,0.0002,13.0652,0.00106
36.367,1.6502,0.0002,13.0836,0.00105
36.387,1.6502,0.0002,13.1007,0.00104
36.407,1.6502,0.0002,13.1177,0.00106
36.427,1.6502,0.0002,13.1355,0.00107
36.447,1.6502,0.0002,13.1542,0.00106
36.467,1.6502,0.0002,13.1732,0.00107
36.487,1.6502,0.0002,13.1927,0.00107
36.507,1.6502,0.0002,13.2132,0.00109
36.527,1.6502,0.0002,13.2342,0.0011
36.547,1.6502,0.0002,13.2557,0.00108
36.567,1.6502,0.0002,13.2779,0.00108
36.587,1.6502,0.0002,13.3004,0.00108
36.607,1.6502,0.0002,13.3225,0.00108
36.627,1.6502,0.0002,13.3437,0.00109
36.647,1.6502,0.0002,13.3642,0.00109
36.667,1.6502,0.0002,13.3849,0.0011
36.687,1.6502,0.0002,13.4057,0.00111
36.707,1.6502,0.0002,13.4261,0.0011
36.727,1.6502,0.0002,13.4456,0.00109
36.747,1.6502,0.0002,13.4638,0.00108
36.767,1.6502,0.0002,13.481,0.00108
36.787,1.6502,0.0002,13.498,0.0011
36.807,1.6502,0.0002,13.5157,0.0011
36.827,1.6502,0.0002,13.5343,0.0011
36.847,1.6502,0.0002,13.5535,0.0011
36.867,1.6502,0.0002,13.5729,0.0011
36.887,1.6502,0.0002,13.5927,0.0011
36.907,1.6502,0.0002,13.6137,0.0011
36.927,1.6502,0.0002,13.6356,0.0011
36.947,1.6502,0.0002,13.6579,0.0011
36.967,1.6502,0.0002,13.68,0.0011
36.987,1.6502,0.0002,13.7015,0.00109
37.007,1.6502,0.0002,13.7226,0.0011
37.027,1.6502,0.0002,13.7436,0.00111
37.047,1.6502,0.0002,13.7646,0.00112
37.067,1.6502,0.0002,13.7852,0.00112
37.087,1.6502,0.0002,13.8051,0.00109
37.107,1.6502,0.0002,13.824,0.00108
37.127,1.6502,0.0002,13.8418,0.00108
37.147,1.6502,0.0002,13.8592,0.00111
37.167,1.6502,0.0002,13.8767,0.00111
37.187,1.6502,0.0002,13.8948,0.00109
37.207,1.6502,0.0002,13.9137,0.00109
37.227,1.6502,0.0002,13.9329,0.00109
37.247,1.6502,0.0002,13.9525,0.00111
37.267,1.6502,0.0002,13.9731,0.00113
37.287,1.6502,0.0002,13.9953,0.00112
37.307,1.6502,0.0002,14.018,0.00112
37.327,1.6502,0.0002,14.0407,0.00111
37.347,1.6502,0.0002,14.0633,0.00111
37.367,1.6502,0.0002,14.0855,0.0011
37.387,1.6502,0.0002,14.1065,0.00111
37.407,1.6502,0.0002,14.127,0.00112
37.427,1.6502,0.0002,14.1478,0.00113
37.447,1.6502,0.0002,14.1686,0.00112
37.467,1.6502,0.0002,14.1885,0.00112
37.487,1.6502,0.0002,14.2069,0.00112
37.507,1.6502,0.0002,14.2244,0.00112
37.527,1.6502,0.0002,14.2415,0.0011
37.547,1.6502,0.0002,14.2588,0.00111
37.567,1.6502,0.0002,14.2769,0.00111
37.587,1.6502,0.0002,14.2957,0.00113
37.607,1.6502,0.0002,14.3149,0.00114
37.627,1.6502,0.0002,14.3343,0.00116
37.647,1.6502,0.0002,14.3544,0.00115
37.667,1.6502,0.0002,14.3756,0.00115
37.687,1.6502,0.0002,14.3977,0.00115
37.707,1.6502,0.0002,14.4198,0.00113
37.727,1.6502,0.0002,14.4413,0.00113
37.747,1.6502,0.0002,14.4622,0.00114
37.767,1.6502,0.0002,14.483,0.00113
37.787,1.6502,0.0002,14.5039,0.00113
37.807,1.6502,0.0002,14.5248,0.00114
37.827,1.6502,0.0002,14.5449,0.00114
37.847,1.6502,0.0002,14.564,0.00114
37.867,1.6502,0.0002,14.5822,0.00113
37.887,1.6502,0.0002,14.5999,0.00114
37.907,1.6502,0.0002,14.6176,0.00114
37.927,1.6502,0.0002,14.6356,0.00114
37.947,1.6502,0.0002,14.6541,0.00113
37.967,1.6502,0.0002,14.673,0.00113
37.987,1.6502,0.0002,14.6921,0.00113
38.007,1.6502,0.0002,14.7123,0.00115
38.027,1.6502,0.0002,14.7339,0.00116
38.047,1.6502,0.0002,14.7567,0.00117
38.067,1.6502,0.0002,14.7793,0.00116
38.087,1.6502,0.0002,14.8015,0.00115
38.107,1.6502,0.0002,14.8232,0.00116
38.127,1.6502,0.0002,14.845,0.00114
38.147,1.6502,0.0002,14.8662,0.00116
38.167,1.6502,0.0002,14.887,0.00115
38.187,1.6502,0.0002,14.9078,0.00117
38.207,1.6502,0.0002,14.9288,0.00118
38.227,1.6502,0.0002,14.9486,0.00117
38.247,1.6502,0.0002,14.9664,0.00118
38.267,1.6502,0.0002,14.9832,0.00116
38.287,1.6502,0.0002,14.9975,0.00116
38.307,1.6502,0.0002,15.004,0.00112
38.327,1.6502,0.0002,15.0055,0.00108
38.347,1.6502,0.0002,15.0053,0.00107
38.367,1.6502,0.0002,15.0049,0.00107
38.387,1.6502,0.0002,15.0048,0.00106
38.407,1.6502,0.0002,15.0048,0.00107
38.427,1.6502,0.0002,15.0048,0.00106
38.438,1.6502,0.0002,15.0048,0.00107
38.439,1.6502,0.0002,15.0048,0.00107
38.459,1.6502,0.0002,15.0048,0.00108
46.274,1.6502,0.0002,0,-0.00073
46.294,1.6502,0.0002,0,-0.00072
46.314,1.6502,0.0002,0,-0.00072
46.334,1.6502,0.0002,0,-0.00071
46.354,1.6502,0.0002,0,-0.0007
46.374,1.6502,0.0002,0,-0.00071
46.394,1.6502,0.0002,0,-0.00072
46.414,1.6502,0.0002,0.0001,-0.00072
46.434,1.6502,0.0002,0.0009,-0.00072
46.454,1.6502,0.0002,0.0082,-0.00071
46.474,1.6502,0.0002,0.0271,-0.00069
46.494,1.6502,0.0002,0.0474,-0.00068
46.514,1.6502,0.0002,0.0675,-0.00068
46.534,1.6502,0.0002,0.0888,-0.00068
46.554,1.6502,0.0002,0.1107,-0.00068
46.574,1.6502,0.0002,0.1335,-0.0007
46.594,1.6502,0.0002,0.1571,-0.00068
46.614,1.6502,0.0002,0.1807,-0.00067
46.634,1.6502,0.0002,0.2032,-0.00066
46.654,1.6502,0.0002,0.2249,-0.00067
46.674,1.6502,0.0002,0.2465,-0.00067
46.694,1.6502,0.0002,0.2681,-0.00067
46.714,1.6502,0.0002,0.2894,-0.00066
46.734,1.6502,0.0002,0.3099,-0.00066
46.754,1.6502,0.0002,0.3292,-0.00067
46.774,1.6502,0.0002,0.3474,-0.00068
46.794,1.6502,0.0002,0.3651,-0.00068
46.814,1.6502,0.0002,0.3828,-0.00067
46.834,1.6502,0.0002,0.4011,-0.00068
46.854,1.6502,0.0002,0.4199,-0.00068
46.874,1.6502,0.0002,0.4392,-0.00068
46.894,1.6502,0.0002,0.4594,-0.00068
46.914,1.6502,0.0002,0.4804,-0.00069
46.934,1.6502,0.0002,0.5024,-0.00069
46.954,1.6502,0.0002,0.5252,-0.00068
46.974,1.6502,0.0002,0.5483,-0.00067
46.994,1.6502,0.0002,0.5708,-0.00068
47.014,1.6502,0.0002,0.5922,-0.00069
47.034,1.6502,0.0002,0.6116,-0.00067
47.054,1.6502,0.0002,0.6294,-0.00065
47.074,1.6502,0.0002,0.647,-0.00051
47.094,1.6502,0.0002,0.6657,-0.00021
47.114,1.6502,0.0002,0.6853,0.00003
47.134,1.6502,0.0002,0.704,0.00013
47.154,1.6502,0.0002,0.7215,0.00014
47.174,1.6502,0.0002,0.7388,0.00015
47.194,1.6502,0.0002,0.7568,0.00018
47.214,1.6502,0.0002,0.7752,0.00019
47.234,1.6502,0.0002,0.7936,0.00021
47.254,1.6502,0.0002,0.8127,0.00024
47.274,1.6502,0.0002,0.8328,0.00027
47.294,1.6502,0.0002,0.8537,0.00028
47.314,1.6502,0.0002,0.8754,0.00029
47.334,1.6502,0.0002,0.8977,0.00031
47.354,1.6502,0.0002,0.9199,0.00031
47.374,1.6502,0.0002,0.9414,0.00031
47.394,1.6502,0.0002,0.9626,0.00032
47.414,1.6502,0.0002,0.9838,0.00032
47.434,1.6502,0.0002,1.0055,0.00032
47.454,1.6502,0.0002,1.0269,0.00032
47.474,1.6502,0.0002,1.0481,0.00032
47.494,1.6502,0.0002,1.0679,0.0003
47.514,1.6502,0.0002,1.0867,0.0003
47.534,1.6502,0.0002,1.1044,0.00031
47.554,1.6502,0.0002,1.1216,0.00032
47.574,1.6502,0.0002,1.14,0.00031
47.594,1.6502,0.0002,1.1592,0.00032
47.614,1.6502,0.0002,1.1786,0.00032
47.634,1.6502,0.0002,1.199,0.00034
47.654,1.6502,0.0002,1.2206,0.00033
47.674,1.6502,0.0002,1.2427,0.00034
47.694,1.6502,0.0002,1.2652,0.00033
47.714,1.6502,0.0002,1.2877,0.00033
47.734,1.6502,0.0002,1.3105,0.00033
47.754,1.6502,0.0002,1.3328,0.00032
47.774,1.6502,0.0002,1.3538,0.00032
47.794,1.6502,0.0002,1.3743,0.00032
47.814,1.6502,0.0002,1.395,0.00033
47.834,1.6502,0.0002,1.4156,0.00034
47.854,1.6502,0.0002,1.4356,0.00035
47.874,1.6502,0.0002,1.4547,0.00034
47.894,1.6502,0.0002,1.4723,0.00032
47.914,1.6502,0.0002,1.4894,0.00033
47.934,1.6502,0.0002,1.5067,0.00034
47.954,1.6502,0.0002,1.5245,0.00034
47.974,1.6502,0.0002,1.543,0.00034
47.994,1.6502,0.0002,1.5622,0.00034
48.014,1.6502,0.0002,1.582,0.00034
48.034,1.6502,0.0002,1.6026,0.00035
48.054,1.6502,0.0002,1.6241,0.00035
48.074,1.6502,0.0002,1.6463,0.00035
48.094,1.6502,0.0002,1.6688,0.00034
48.114,1.6502,0.0002,1.6908,0.00036
48.134,1.6502,0.0002,1.712,0.00035
48.154,1.6502,0.0002,1.7324,0.00036
48.174,1.6502,0.0002,1.7529,0.00037
48.194,1.6502,0.0002,1.774,0.00037
48.214,1.6502,0.0002,1.7947,0.00037
48.234,1.6502,0.0002,1.8143,0.00037
48.254,1.6502,0.0002,1.8324,0.00036
48.274,1.6502,0.0002,1.8496,0.00035
48.294,1.6502,0.0002,1.8667,0.00035
48.314,1.6502,0.0002,1.8847,0.00034
48.334,1.6502,0.0002,1.9033,0.00034
48.354,1.6502,0.0002,1.9225,0.00035
48.374,1.6502,0.0002,1.9418,0.00036
48.394,1.6502,0.0002,1.9611,0.00037
48.414,1.6502,0.0002,1.9817,0.00037
48.434,1.6502,0.0002,2.0045,0.00037
48.454,1.6502,0.0002,2.0276,0.00037
48.474,1.6502,0.0002,2.0501,0.00038
48.494,1.6502,0.0002,2.0728,0.00037
48.514,1.6502,0.0002,2.0945,0.00037
48.534,1.6502,0.0002,2.1147,0.00035
48.554,1.6502,0.0002,2.1347,0.00034
48.574,1.6502,0.0002,2.1551,0.00035
48.594,1.6502,0.0002,2.1755,0.00036
48.614,1.6502,0.0002,2.195,0.00037
48.634,1.6502,0.0002,2.2133,0.00036
48.654,1.6502,0.0002,2.2307,0.00037
48.674,1.6502,0.0002,2.2478,0.00038
48.694,1.6502,0.0002,2.2653,0.00037
48.714,1.6502,0.0002,2.2836,0.00036
48.734,1.6502,0.0002,2.3028,0.00038
48.754,1.6502,0.0002,2.3222,0.00038
48.774,1.6502,0.0002,2.3417,0.00038
48.794,1.6502,0.0002,2.3625,0.00037
48.814,1.6502,0.0002,2.3845,0.00037
48.834,1.6502,0.0002,2.4068,0.00038
48.854,1.6502,0.0002,2.429,0.00038
48.874,1.6502,0.0002,2.4506,0.00037
48.894,1.6502,0.0002,2.4715,0.00038
48.914,1.6502,0.0002,2.492,0.00039
48.934,1.6502,0.0002,2.5129,0.00038
48.954,1.6502,0.0002,2.5338,0.00039
48.974,1.6502,0.0002,2.554,0.00039
48.994,1.6502,0.0002,2.5731,0.00038
49.014,1.6502,0.0002,2.5913,0.00038
49.034,1.6502,0.0002,2.6088,0.00038
49.054,1.6502,0.0002,2.626,0.00038
49.074,1.6502,0.0002,2.6437,0.00038
49.094,1.6502,0.0002,2.6624,0.00038
49.114,1.6502,0.0002,2.6816,0.00038
49.134,1.6502,0.0002,2.7009,0.00038
49.154,1.6502,0.0002,2.7213,0.00038
49.174,1.6502,0.0002,2.7432,0.00037
49.194,1.6502,0.0002,2.7659,0.00039
49.214,1.6502,0.0002,2.7889,0.0004
49.234,1.6502,0.0002,2.8113,0.00039
49.254,1.6502,0.0002,2.8329,0.0004
49.274,1.6502,0.0002,2.8541,0.00039
49.294,1.6502,0.0002,2.8748,0.00039
49.314,1.6502,0.0002,2.8951,0.00038
49.334,1.6502,0.0002,2.916,0.00038
49.354,1.6502,0.0002,2.9369,0.00039
49.374,1.6502,0.0002,2.9559,0.00036
49.394,1.6502,0.0002,2.9731,0.00036
49.414,1.6502,0.0002,2.99,0.00037
49.434,1.6502,0.0002,3.0075,0.00038
49.454,1.6502,0.0002,3.0255,0.00039
49.474,1.6502,0.0002,3.0441,0.00039
49.494,1.6502,0.0002,3.0632,0.00038
49.514,1.6502,0.0002,3.0827,0.00038
49.534,1.6502,0.0002,3.103,0.00041
49.554,1.6502,0.0002,3.1244,0.00041
49.574,1.6502,0.0002,3.1463,0.0004
49.594,1.6502,0.0002,3.168,0.00038
49.614,1.6502,0.0002,3.1892,0.00039
49.634,1.6502,0.0002,3.2102,0.00039
49.654,1.6502,0.0002,3.2308,0.00039
49.674,1.6502,0.0002,3.2513,0.0004
49.694,1.6502,0.0002,3.2723,0.0004
49.714,1.6502,0.0002,3.293,0.00039
49.734,1.6502,0.0002,3.3126,0.00039
49.754,1.6502,0.0002,3.331,0.00037
49.774,1.6502,0.0002,3.3487,0.00037
49.794,1.6502,0.0002,3.3663,0.00038
49.814,1.6502,0.0002,3.3841,0.00039
49.834,1.6502,0.0002,3.4024,0.0004
49.854,1.6502,0.0002,3.4214,0.00041
49.874,1.6502,0.0002,3.441,0.00042
49.894,1.6502,0.0002,3.4613,0.00042
49.914,1.6502,0.0002,3.4822,0.00041
49.934,1.6502,0.0002,3.504,0.00041
49.954,1.6502,0.0002,3.5266,0.00041
49.974,1.6502,0.0002,3.5491,0.0004
49.994,1.6502,0.0002,3.5711,0.00041
50.014,1.6502,0.0002,3.5926,0.00041
50.034,1.6502,0.0002,3.6139,0.00041
50.054,1.6502,0.0002,3.6347,0.00042
50.074,1.6502,0.0002,3.6552,0.00042
50.094,1.6502,0.0002,3.6755,0.00042
50.114,1.6502,0.0002,3.6951,0.00042
50.134,1.6502,0.0002,3.714,0.00041
50.154,1.6502,0.0002,3.7317,0.00041
50.174,1.6502,0.0002,3.7485,0.0004
50.194,1.6502,0.0002,3.766,0.00042
50.214,1.6502,0.0002,3.7848,0.00043
50.234,1.6502,0.0002,3.8037,0.00042
50.254,1.6502,0.0002,3.8229,0.00042
50.274,1.6502,0.0002,3.8428,0.00043
50.294,1.6502,0.0002,3.8637,0.00042
50.314,1.6502,0.0002,3.8856,0.00042
50.334,1.6502,0.0002,3.9079,0.00042
50.354,1.6502,0.0002,3.9297,0.00043
50.374,1.6502,0.0002,3.9511,0.00043
50.394,1.6502,0.0002,3.972,0.00041
50.414,1.6502,0.0002,3.9926,0.00042
50.434,1.6502,0.0002,4.0132,0.00042
50.454,1.6502,0.0002,4.0337,0.00042
50.474,1.6502,0.0002,4.0537,0.00042
50.494,1.6502,0.0002,4.073,0.00041
